basket_type,n_stocks,stocks,ticker,weight
Thomas-style,3,CNQ|EQT|VLO,EQT,0.08175429104297485
Thomas-style,3,CNQ|EQT|VLO,VLO,0.36460283644728936
Thomas-style,3,CVE|EQT|VLO,CVE,0.4022240085425969
Thomas-style,3,CVE|EQT|VLO,EQT,0.15925670651721674
Thomas-style,3,CVE|EQT|VLO,VLO,0.43851928494018644
Thomas-style,3,EQT|SU|VLO,EQT,0.11416191421319082
Thomas-style,3,EQT|SU|VLO,SU,0.5534523787507858
Thomas-style,3,EQT|SU|VLO,VLO,0.33238570703602344
Thomas-style,3,EQT|IMO|VLO,EQT,0.12605512709606898
Thomas-style,3,EQT|IMO|VLO,IMO,0.5189049572836842
Thomas-style,3,EQT|IMO|VLO,VLO,0.3550399156202468
Thomas-style,3,ENB|EQT|VLO,ENB,0.4984685289309587
Thomas-style,3,ENB|EQT|VLO,EQT,0.0816431514076526
Thomas-style,3,ENB|EQT|VLO,VLO,0.41988831966138873
Thomas-style,3,EQT|TRP|VLO,EQT,0.0939617571198221
Thomas-style,3,EQT|TRP|VLO,TRP,0.43675891184513904
Thomas-style,3,EQT|TRP|VLO,VLO,0.4692793310350388
Thomas-style,3,EQT|PBA|VLO,EQT,0.07693656495283144
Thomas-style,3,EQT|PBA|VLO,PBA,0.5410997792422347
Thomas-style,3,EQT|PBA|VLO,VLO,0.3819636558049338
Thomas-style,3,EQT|VLO|WMB,EQT,0.027832252305175532
Thomas-style,3,EQT|VLO|WMB,VLO,0.427581877631072
Thomas-style,3,EQT|VLO|WMB,WMB,0.5445858700637526
Thomas-style,3,CNQ|CVE|MPC,CNQ,0.4641565847084747
Thomas-style,3,CNQ|CVE|MPC,CVE,0.11622241277911881
Thomas-style,3,CNQ|CVE|MPC,MPC,0.4196210025124064
Thomas-style,3,CNQ|MPC|SU,CNQ,0.3211860263540133
Thomas-style,3,CNQ|MPC|SU,MPC,0.35785994714128905
Thomas-style,3,CNQ|MPC|SU,SU,0.32095402650469773
Thomas-style,3,CNQ|IMO|MPC,CNQ,0.36624923848704816
Thomas-style,3,CNQ|IMO|MPC,IMO,0.27320258204555414
Thomas-style,3,CNQ|IMO|MPC,MPC,0.36054817946739764
Thomas-style,3,CNQ|ENB|MPC,CNQ,0.3817592463315426
Thomas-style,3,CNQ|ENB|MPC,ENB,0.29661463468358995
Thomas-style,3,CNQ|ENB|MPC,MPC,0.3216261189848675
Thomas-style,3,CNQ|MPC|TRP,CNQ,0.4127031657751408
Thomas-style,3,CNQ|MPC|TRP,MPC,0.34884510257985973
Thomas-style,3,CNQ|MPC|TRP,TRP,0.23845173164499942
Thomas-style,3,CNQ|MPC|PBA,CNQ,0.3578599551972644
Thomas-style,3,CNQ|MPC|PBA,MPC,0.31362629249230467
Thomas-style,3,CNQ|MPC|PBA,PBA,0.32851375231043095
Thomas-style,3,CNQ|MPC|WMB,CNQ,0.3880165976340576
Thomas-style,3,CNQ|MPC|WMB,MPC,0.3056911699538605
Thomas-style,3,CNQ|MPC|WMB,WMB,0.3062922324120819
Thomas-style,3,CNQ|CVE|PSX,CNQ,0.4593454614688295
Thomas-style,3,CNQ|CVE|PSX,CVE,0.11112120124198807
Thomas-style,3,CNQ|CVE|PSX,PSX,0.42953333728918247
Thomas-style,3,CNQ|PSX|SU,CNQ,0.3131618399803924
Thomas-style,3,CNQ|PSX|SU,PSX,0.36842174343247014
Thomas-style,3,CNQ|PSX|SU,SU,0.31841641658713754
Thomas-style,3,CNQ|IMO|PSX,CNQ,0.34209947263357177
Thomas-style,3,CNQ|IMO|PSX,IMO,0.2840413238071532
Thomas-style,3,CNQ|IMO|PSX,PSX,0.37385920355927516
Thomas-style,3,CNQ|ENB|PSX,CNQ,0.36283345819703433
Thomas-style,3,CNQ|ENB|PSX,ENB,0.3001491075181227
Thomas-style,3,CNQ|ENB|PSX,PSX,0.337017434284843
Thomas-style,3,CNQ|PSX|TRP,CNQ,0.39368285400280756
Thomas-style,3,CNQ|PSX|TRP,PSX,0.36275656398469436
Thomas-style,3,CNQ|PSX|TRP,TRP,0.24356058201249808
Thomas-style,3,CNQ|PBA|PSX,CNQ,0.33354581536563105
Thomas-style,3,CNQ|PBA|PSX,PBA,0.334858088582974
Thomas-style,3,CNQ|PBA|PSX,PSX,0.33159609605139495
Thomas-style,3,CNQ|PSX|WMB,CNQ,0.363332755912678
Thomas-style,3,CNQ|PSX|WMB,PSX,0.3245903480531302
Thomas-style,3,CNQ|PSX|WMB,WMB,0.3120768960341917
Thomas-style,3,CNQ|CVE|VLO,CNQ,0.5296243848474961
Thomas-style,3,CNQ|CVE|VLO,CVE,0.10289787932561352
Thomas-style,3,CNQ|CVE|VLO,VLO,0.3674777358268905
Thomas-style,3,CNQ|SU|VLO,CNQ,0.3666931460625264
Thomas-style,3,CNQ|SU|VLO,SU,0.322110611016177
Thomas-style,3,CNQ|SU|VLO,VLO,0.31119624292129666
Thomas-style,3,CNQ|IMO|VLO,CNQ,0.40384046360325315
Thomas-style,3,CNQ|IMO|VLO,IMO,0.2812168657515391
Thomas-style,3,CNQ|IMO|VLO,VLO,0.31494267064520776
Thomas-style,3,CNQ|ENB|VLO,CNQ,0.3811619144744067
Thomas-style,3,CNQ|ENB|VLO,ENB,0.3223540831926686
Thomas-style,3,CNQ|ENB|VLO,VLO,0.29648400233292466
Thomas-style,3,CNQ|TRP|VLO,CNQ,0.4184631994664798
Thomas-style,3,CNQ|TRP|VLO,TRP,0.2651430181991926
Thomas-style,3,CNQ|TRP|VLO,VLO,0.3163937823343277
Thomas-style,3,CNQ|PBA|VLO,CNQ,0.3644518067308077
Thomas-style,3,CNQ|PBA|VLO,PBA,0.3499260423404328
Thomas-style,3,CNQ|PBA|VLO,VLO,0.2856221509287596
Thomas-style,3,CNQ|VLO|WMB,CNQ,0.38353130663737706
Thomas-style,3,CNQ|VLO|WMB,VLO,0.28452893248293926
Thomas-style,3,CNQ|VLO|WMB,WMB,0.3319397608796837
Thomas-style,3,CNQ|CVE|MPC,CNQ,0.4641565847084747
Thomas-style,3,CNQ|CVE|MPC,CVE,0.11622241277911881
Thomas-style,3,CNQ|CVE|MPC,MPC,0.4196210025124064
Thomas-style,3,CVE|MPC|SU,CVE,0.13334012934633804
Thomas-style,3,CVE|MPC|SU,MPC,0.4066279800453717
Thomas-style,3,CVE|MPC|SU,SU,0.4600318906082903
Thomas-style,3,CVE|IMO|MPC,CVE,0.19788016096735367
Thomas-style,3,CVE|IMO|MPC,IMO,0.3950459064960892
Thomas-style,3,CVE|IMO|MPC,MPC,0.4070739325365571
Thomas-style,3,CVE|ENB|MPC,CVE,0.295990290138233
Thomas-style,3,CVE|ENB|MPC,ENB,0.3992084185322732
Thomas-style,3,CVE|ENB|MPC,MPC,0.3048012913294938
Thomas-style,3,CVE|MPC|TRP,CVE,0.3137693815340606
Thomas-style,3,CVE|MPC|TRP,MPC,0.34376020445590955
Thomas-style,3,CVE|MPC|TRP,TRP,0.34247041401003
Thomas-style,3,CVE|MPC|PBA,CVE,0.262926018218476
Thomas-style,3,CVE|MPC|PBA,MPC,0.30883676746632205
Thomas-style,3,CVE|MPC|PBA,PBA,0.42823721431520206
Thomas-style,3,CVE|MPC|WMB,CVE,0.2872806197209338
Thomas-style,3,CVE|MPC|WMB,MPC,0.30951073577070637
Thomas-style,3,CVE|MPC|WMB,WMB,0.40320864450835986
Thomas-style,3,CNQ|CVE|PSX,CNQ,0.4593454614688295
Thomas-style,3,CNQ|CVE|PSX,CVE,0.11112120124198807
Thomas-style,3,CNQ|CVE|PSX,PSX,0.42953333728918247
Thomas-style,3,CVE|PSX|SU,CVE,0.12574786295903093
Thomas-style,3,CVE|PSX|SU,PSX,0.4174309579924977
Thomas-style,3,CVE|PSX|SU,SU,0.45682117904847136
Thomas-style,3,CVE|IMO|PSX,CVE,0.17776844572928546
Thomas-style,3,CVE|IMO|PSX,IMO,0.4007674053255461
Thomas-style,3,CVE|IMO|PSX,PSX,0.4214641489451685
Thomas-style,3,CVE|ENB|PSX,CVE,0.28127400208284037
Thomas-style,3,CVE|ENB|PSX,ENB,0.3957799295697936
Thomas-style,3,CVE|ENB|PSX,PSX,0.3229460683473661
Thomas-style,3,CVE|PSX|TRP,CVE,0.2987786487198743
Thomas-style,3,CVE|PSX|TRP,PSX,0.3599289141293897
Thomas-style,3,CVE|PSX|TRP,TRP,0.341292437150736
Thomas-style,3,CVE|PBA|PSX,CVE,0.24458383406463363
Thomas-style,3,CVE|PBA|PSX,PBA,0.425425384557443
Thomas-style,3,CVE|PBA|PSX,PSX,0.3299907813779234
Thomas-style,3,CVE|PSX|WMB,CVE,0.2674823158924663
Thomas-style,3,CVE|PSX|WMB,PSX,0.3317637828705597
Thomas-style,3,CVE|PSX|WMB,WMB,0.400753901236974
Thomas-style,3,CNQ|CVE|VLO,CNQ,0.5296243848474961
Thomas-style,3,CNQ|CVE|VLO,CVE,0.10289787932561352
Thomas-style,3,CNQ|CVE|VLO,VLO,0.3674777358268905
Thomas-style,3,CVE|SU|VLO,CVE,0.1448824337853424
Thomas-style,3,CVE|SU|VLO,SU,0.5100270557576906
Thomas-style,3,CVE|SU|VLO,VLO,0.34509051045696704
Thomas-style,3,CVE|IMO|VLO,CVE,0.2105570133788849
Thomas-style,3,CVE|IMO|VLO,IMO,0.44404007102014653
Thomas-style,3,CVE|IMO|VLO,VLO,0.3454029156009686
Thomas-style,3,CVE|ENB|VLO,CVE,0.2910867837194972
Thomas-style,3,CVE|ENB|VLO,ENB,0.4300453273613224
Thomas-style,3,CVE|ENB|VLO,VLO,0.27886788891918046
Thomas-style,3,CVE|TRP|VLO,CVE,0.31483687057846316
Thomas-style,3,CVE|TRP|VLO,TRP,0.3775304739953182
Thomas-style,3,CVE|TRP|VLO,VLO,0.30763265542621865
Thomas-style,3,CVE|PBA|VLO,CVE,0.2619885187788447
Thomas-style,3,CVE|PBA|VLO,PBA,0.4621825854251914
Thomas-style,3,CVE|PBA|VLO,VLO,0.2758288957959639
Thomas-style,3,CVE|VLO|WMB,CVE,0.2793113747174713
Thomas-style,3,CVE|VLO|WMB,VLO,0.28302182824876293
Thomas-style,3,CVE|VLO|WMB,WMB,0.43766679703376576
Thomas-style,3,CNQ|MPC|SU,CNQ,0.3211860263540133
Thomas-style,3,CNQ|MPC|SU,MPC,0.35785994714128905
Thomas-style,3,CNQ|MPC|SU,SU,0.32095402650469773
Thomas-style,3,CVE|MPC|SU,CVE,0.13334012934633804
Thomas-style,3,CVE|MPC|SU,MPC,0.4066279800453717
Thomas-style,3,CVE|MPC|SU,SU,0.4600318906082903
Thomas-style,3,IMO|MPC|SU,IMO,0.27815700822461287
Thomas-style,3,IMO|MPC|SU,MPC,0.3519748486685979
Thomas-style,3,IMO|MPC|SU,SU,0.3698681431067893
Thomas-style,3,ENB|MPC|SU,ENB,0.3108168109519531
Thomas-style,3,ENB|MPC|SU,MPC,0.29511582622927246
Thomas-style,3,ENB|MPC|SU,SU,0.39406736281877447
Thomas-style,3,MPC|SU|TRP,MPC,0.3212588966454171
Thomas-style,3,MPC|SU|TRP,SU,0.42272689839644767
Thomas-style,3,MPC|SU|TRP,TRP,0.25601420495813526
Thomas-style,3,MPC|PBA|SU,MPC,0.2889945839627367
Thomas-style,3,MPC|PBA|SU,PBA,0.3406985096695184
Thomas-style,3,MPC|PBA|SU,SU,0.3703069063677449
Thomas-style,3,MPC|SU|WMB,MPC,0.2760615358730391
Thomas-style,3,MPC|SU|WMB,SU,0.4011212133727396
Thomas-style,3,MPC|SU|WMB,WMB,0.3228172507542213
Thomas-style,3,CNQ|PSX|SU,CNQ,0.3131618399803924
Thomas-style,3,CNQ|PSX|SU,PSX,0.36842174343247014
Thomas-style,3,CNQ|PSX|SU,SU,0.31841641658713754
Thomas-style,3,CVE|PSX|SU,CVE,0.12574786295903093
Thomas-style,3,CVE|PSX|SU,PSX,0.4174309579924977
Thomas-style,3,CVE|PSX|SU,SU,0.45682117904847136
Thomas-style,3,IMO|PSX|SU,IMO,0.28551976903934806
Thomas-style,3,IMO|PSX|SU,PSX,0.3667717977377631
Thomas-style,3,IMO|PSX|SU,SU,0.34770843322288886
Thomas-style,3,ENB|PSX|SU,ENB,0.3107385676635583
Thomas-style,3,ENB|PSX|SU,PSX,0.31285628432973006
Thomas-style,3,ENB|PSX|SU,SU,0.3764051480067116
Thomas-style,3,PSX|SU|TRP,PSX,0.33745312564227237
Thomas-style,3,PSX|SU|TRP,SU,0.4049497943437532
Thomas-style,3,PSX|SU|TRP,TRP,0.2575970800139745
Thomas-style,3,PBA|PSX|SU,PBA,0.34240942308559325
Thomas-style,3,PBA|PSX|SU,PSX,0.3096022099772446
Thomas-style,3,PBA|PSX|SU,SU,0.3479883669371622
Thomas-style,3,PSX|SU|WMB,PSX,0.2983947059053933
Thomas-style,3,PSX|SU|WMB,SU,0.3779253267708766
Thomas-style,3,PSX|SU|WMB,WMB,0.3236799673237301
Thomas-style,3,CNQ|SU|VLO,CNQ,0.3666931460625264
Thomas-style,3,CNQ|SU|VLO,SU,0.322110611016177
Thomas-style,3,CNQ|SU|VLO,VLO,0.31119624292129666
Thomas-style,3,CVE|SU|VLO,CVE,0.1448824337853424
Thomas-style,3,CVE|SU|VLO,SU,0.5100270557576906
Thomas-style,3,CVE|SU|VLO,VLO,0.34509051045696704
Thomas-style,3,IMO|SU|VLO,IMO,0.30851854415469
Thomas-style,3,IMO|SU|VLO,SU,0.3930726899537981
Thomas-style,3,IMO|SU|VLO,VLO,0.29840876589151194
Thomas-style,3,ENB|SU|VLO,ENB,0.3439422719527679
Thomas-style,3,ENB|SU|VLO,SU,0.3868407117477392
Thomas-style,3,ENB|SU|VLO,VLO,0.26921701629949296
Thomas-style,3,SU|TRP|VLO,SU,0.42262713118576367
Thomas-style,3,SU|TRP|VLO,TRP,0.2896506171222765
Thomas-style,3,SU|TRP|VLO,VLO,0.28772225169195975
Thomas-style,3,PBA|SU|VLO,PBA,0.3724712121473012
Thomas-style,3,PBA|SU|VLO,SU,0.36866456266532205
Thomas-style,3,PBA|SU|VLO,VLO,0.25886422518737673
Thomas-style,3,SU|VLO|WMB,SU,0.3905982586093223
Thomas-style,3,SU|VLO|WMB,VLO,0.2546149883662866
Thomas-style,3,SU|VLO|WMB,WMB,0.35478675302439117
Thomas-style,3,CNQ|IMO|MPC,CNQ,0.36624923848704816
Thomas-style,3,CNQ|IMO|MPC,IMO,0.27320258204555414
Thomas-style,3,CNQ|IMO|MPC,MPC,0.36054817946739764
Thomas-style,3,CVE|IMO|MPC,CVE,0.19788016096735367
Thomas-style,3,CVE|IMO|MPC,IMO,0.3950459064960892
Thomas-style,3,CVE|IMO|MPC,MPC,0.4070739325365571
Thomas-style,3,IMO|MPC|SU,IMO,0.27815700822461287
Thomas-style,3,IMO|MPC|SU,MPC,0.3519748486685979
Thomas-style,3,IMO|MPC|SU,SU,0.3698681431067893
Thomas-style,3,ENB|IMO|MPC,ENB,0.32675313397889644
Thomas-style,3,ENB|IMO|MPC,IMO,0.35182647799928873
Thomas-style,3,ENB|IMO|MPC,MPC,0.3214203880218148
Thomas-style,3,IMO|MPC|TRP,IMO,0.3849840414325934
Thomas-style,3,IMO|MPC|TRP,MPC,0.34085406036156124
Thomas-style,3,IMO|MPC|TRP,TRP,0.2741618982058454
Thomas-style,3,IMO|MPC|PBA,IMO,0.32880917884557087
Thomas-style,3,IMO|MPC|PBA,MPC,0.3077479575200131
Thomas-style,3,IMO|MPC|PBA,PBA,0.36344286363441614
Thomas-style,3,IMO|MPC|WMB,IMO,0.36084700068130776
Thomas-style,3,IMO|MPC|WMB,MPC,0.29979661217553544
Thomas-style,3,IMO|MPC|WMB,WMB,0.3393563871431568
Thomas-style,3,CNQ|IMO|PSX,CNQ,0.34209947263357177
Thomas-style,3,CNQ|IMO|PSX,IMO,0.2840413238071532
Thomas-style,3,CNQ|IMO|PSX,PSX,0.37385920355927516
Thomas-style,3,CVE|IMO|PSX,CVE,0.17776844572928546
Thomas-style,3,CVE|IMO|PSX,IMO,0.4007674053255461
Thomas-style,3,CVE|IMO|PSX,PSX,0.4214641489451685
Thomas-style,3,IMO|PSX|SU,IMO,0.28551976903934806
Thomas-style,3,IMO|PSX|SU,PSX,0.3667717977377631
Thomas-style,3,IMO|PSX|SU,SU,0.34770843322288886
Thomas-style,3,ENB|IMO|PSX,ENB,0.3176816727659077
Thomas-style,3,ENB|IMO|PSX,IMO,0.33935503841503084
Thomas-style,3,ENB|IMO|PSX,PSX,0.3429632888190614
Thomas-style,3,IMO|PSX|TRP,IMO,0.37159291921422094
Thomas-style,3,IMO|PSX|TRP,PSX,0.3611467593148544
Thomas-style,3,IMO|PSX|TRP,TRP,0.2672603214709246
Thomas-style,3,IMO|PBA|PSX,IMO,0.31290853140927943
Thomas-style,3,IMO|PBA|PSX,PBA,0.354596649441017
Thomas-style,3,IMO|PBA|PSX,PSX,0.3324948191497035
Thomas-style,3,IMO|PSX|WMB,IMO,0.34197185165000904
Thomas-style,3,IMO|PSX|WMB,PSX,0.32679666880715935
Thomas-style,3,IMO|PSX|WMB,WMB,0.33123147954283166
Thomas-style,3,CNQ|IMO|VLO,CNQ,0.40384046360325315
Thomas-style,3,CNQ|IMO|VLO,IMO,0.2812168657515391
Thomas-style,3,CNQ|IMO|VLO,VLO,0.31494267064520776
Thomas-style,3,CVE|IMO|VLO,CVE,0.2105570133788849
Thomas-style,3,CVE|IMO|VLO,IMO,0.44404007102014653
Thomas-style,3,CVE|IMO|VLO,VLO,0.3454029156009686
Thomas-style,3,IMO|SU|VLO,IMO,0.30851854415469
Thomas-style,3,IMO|SU|VLO,SU,0.3930726899537981
Thomas-style,3,IMO|SU|VLO,VLO,0.29840876589151194
Thomas-style,3,ENB|IMO|VLO,ENB,0.3607118848305851
Thomas-style,3,ENB|IMO|VLO,IMO,0.3465930357016979
Thomas-style,3,ENB|IMO|VLO,VLO,0.2926950794677169
Thomas-style,3,IMO|TRP|VLO,IMO,0.3868965552209715
Thomas-style,3,IMO|TRP|VLO,TRP,0.30702922389709875
Thomas-style,3,IMO|TRP|VLO,VLO,0.3060742208819297
Thomas-style,3,IMO|PBA|VLO,IMO,0.3295655607469506
Thomas-style,3,IMO|PBA|VLO,PBA,0.3940274525694029
Thomas-style,3,IMO|PBA|VLO,VLO,0.2764069866836466
Thomas-style,3,IMO|VLO|WMB,IMO,0.3521214972426214
Thomas-style,3,IMO|VLO|WMB,VLO,0.27608259098730914
Thomas-style,3,IMO|VLO|WMB,WMB,0.3717959117700694
