target,n_stocks,stocks,ticker,weight
CVX,2,EOG|BKR,EOG,0.5805520549125472
CVX,2,EOG|BKR,BKR,0.4194479450874527
CVX,2,EOG|E,EOG,0.4368257742278805
CVX,2,EOG|E,E,0.5631742257721195
CVX,2,EOG|DVN,EOG,0.7724879522290715
CVX,2,EOG|DVN,DVN,0.22751204777092848
CVX,2,EOG|CNQ,EOG,0.47419018130496216
CVX,2,EOG|CNQ,CNQ,0.5258098186950377
CVX,2,EOG|OKE,EOG,0.4287735329006994
CVX,2,EOG|OKE,OKE,0.5712264670993006
CVX,2,EOG|PBA,EOG,0.4070652383391451
CVX,2,EOG|PBA,PBA,0.5929347616608549
CVX,2,EOG|FANG,EOG,0.753716484586361
CVX,2,EOG|FANG,FANG,0.24628351541363902
CVX,2,SLB|VLO,SLB,0.4885722762878836
CVX,2,SLB|VLO,VLO,0.5114277237121164
CVX,2,SLB|OXY,SLB,0.604210914602803
CVX,2,SLB|OXY,OXY,0.3957890853971971
CVX,2,SLB|BKR,SLB,0.4715158291903063
CVX,2,SLB|BKR,BKR,0.5284841708096937
CVX,2,SLB|E,SLB,0.3533464113622299
CVX,2,SLB|E,E,0.6466535886377701
CVX,2,SLB|DVN,SLB,0.5908244079178625
CVX,2,SLB|DVN,DVN,0.4091755920821375
CVX,2,SLB|CNQ,SLB,0.3649042307128033
CVX,2,SLB|CNQ,CNQ,0.6350957692871966
CVX,2,SLB|OKE,SLB,0.3451342743088236
CVX,2,SLB|OKE,OKE,0.6548657256911764
CVX,2,SLB|PBA,SLB,0.3329960470230262
CVX,2,SLB|PBA,PBA,0.6670039529769738
CVX,2,SLB|FANG,SLB,0.5475991085293016
CVX,2,SLB|FANG,FANG,0.45240089147069845
CVX,2,VLO|OXY,VLO,0.6085418185685457
CVX,2,VLO|OXY,OXY,0.3914581814314543
CVX,2,VLO|BKR,VLO,0.4910873774639625
CVX,2,VLO|BKR,BKR,0.5089126225360374
CVX,2,VLO|E,VLO,0.37002474535519014
CVX,2,VLO|E,E,0.6299752546448099
CVX,2,VLO|DVN,VLO,0.5887670925494047
CVX,2,VLO|DVN,DVN,0.41123290745059526
CVX,2,VLO|CNQ,VLO,0.39964575307013167
CVX,2,VLO|CNQ,CNQ,0.6003542469298684
CVX,2,VLO|OKE,VLO,0.3604521970319714
