target,n_stocks,stocks,validation_correlation,validation_r_squared,validation_tracking_error,test_correlation,test_r_squared,test_tracking_error,test_rmse,test_target_volatility,test_basket_volatility,test_volatility_reduction,test_target_final_wealth,test_basket_final_wealth,test_target_max_drawdown,test_basket_max_drawdown
XOM,2,EOG|EQNR,0.8344011405813425,0.6077277353014062,0.009371156523456166,0.7925687020382225,0.4763772716981277,0.011346020628416019,0.011326047940665433,0.24891549641880834,0.29424666076346007,-0.18211467344074306,151.76733944897228,147.55671069110582,-0.20133304516380612,-0.18553746210919275
XOM,3,SU|EOG|EQNR,0.8468966705328026,0.6437375077842141,0.008930577984620302,0.7925774567624012,0.5484345700463147,0.010535548738109187,0.010517911065287535,0.24891549641880834,0.2675259294797169,-0.07476606851987988,151.76733944897228,158.98596622834748,-0.20133304516380612,-0.18788169521409614
XOM,4,SU|EOG|VLO|EQNR,0.8623466741239696,0.6744440157000385,0.008537125670322335,0.7849132817143186,0.5434441043713465,0.010581809602516567,0.010575870605040895,0.24891549641880834,0.2619420978295803,-0.05233342880691638,151.76733944897228,175.68575987101778,-0.20133304516380612,-0.15088348463648094
