basket_type,n_stocks,stocks,test_correlation,test_r_squared,test_tracking_error,test_rmse,annualized_xom_volatility,annualized_basket_volatility,volatility_reduction,xom_final_wealth,basket_final_wealth,xom_max_drawdown,basket_max_drawdown
Thomas-style,3,MPC|OXY|SU,0.7390591792560053,0.4588652140755689,0.011516440403400696,0.011513884731660812,0.24891549641880834,0.2568050399930365,-0.031695670569877876,151.76733944897228,181.6590646442748,-0.20133304516380612,-0.1525285155117394
Thomas-style,3,CNQ|MPC|TRP,0.7047921467483359,0.45860112364161276,0.011526024482884862,0.01151669395405351,0.24891549641880834,0.22335093638346123,0.10270377056932567,151.76733944897228,175.0169438472587,-0.20133304516380612,-0.12095387836416471
Thomas-style,3,IMO|PSX|SU,0.7203961175931473,0.45586104975279673,0.011544979942104263,0.011545800742706046,0.24891549641880834,0.24083318041525348,0.03247011985929593,151.76733944897228,184.67726605235464,-0.20133304516380612,-0.1593960218596362
Thomas-style,3,IMO|PSX|SU,0.7203961175931473,0.45586104975279673,0.011544979942104263,0.011545800742706046,0.24891549641880834,0.24083318041525348,0.03247011985929593,151.76733944897228,184.67726605235464,-0.20133304516380612,-0.1593960218596362
Thomas-style,3,IMO|PBA|PSX,0.6906298812333841,0.45699174614060745,0.0115489725976221,0.01153379867589609,0.24891549641880834,0.206622318418181,0.1699097830754085,151.76733944897228,167.73731834107187,-0.20133304516380612,-0.10765649127180466
Thomas-style,3,CNQ|CVE|PSX,0.7490204588316113,0.4542671431658668,0.011553226586653578,0.011562698513909318,0.24891549641880834,0.2666812458414503,-0.07137261310862919,151.76733944897228,191.48092808120091,-0.20133304516380612,-0.14815535021959803
Thomas-style,3,CNQ|CVE|PSX,0.7490204588316113,0.4542671431658668,0.011553226586653578,0.011562698513909318,0.24891549641880834,0.2666812458414503,-0.07137261310862919,151.76733944897228,191.48092808120091,-0.20133304516380612,-0.14815535021959803
Thomas-style,3,OXY|SU|VLO,0.7383960168674756,0.4527696464461066,0.01157483351342873,0.011578551729399386,0.24891549641880834,0.2585310974335985,-0.03862998147215224,151.76733944897228,187.1422926328743,-0.20133304516380612,-0.1603805610160084
Thomas-style,3,FANG|MPC|SU,0.7305308271722006,0.45228960139526486,0.011582340727176241,0.01158362912322064,0.24891549641880834,0.2519330818137527,-0.012122931028236028,151.76733944897228,185.18356712068893,-0.20133304516380612,-0.14341920076044867
Thomas-style,3,ENB|IMO|PSX,0.6821926775832509,0.45376711395108227,0.011586738568013196,0.01156799447806199,0.24891549641880834,0.19640864704540487,0.21094246894560154,151.76733944897228,161.39084015439104,-0.20133304516380612,-0.10554507517179013
Thomas-style,3,CNQ|MPC|PBA,0.7022929271177352,0.4521925944341242,0.011597170007268245,0.011584654886938271,0.24891549641880834,0.22473899281148718,0.09712735428349306,151.76733944897228,171.51840506529334,-0.20133304516380612,-0.1225440122453808
Thomas-style,3,CVE|OXY|PSX,0.7636536114573829,0.44893361214183747,0.011607624699813133,0.011619063147890088,0.24891549641880834,0.28023607668197803,-0.12582816543680275,151.76733944897228,193.09044843478668,-0.20133304516380612,-0.15078855694325832
Thomas-style,3,CVE|PSX|WMB,0.6954455617524519,0.4498799716965375,0.01161915594015568,0.011609082012613256,0.24891549641880834,0.218144675091386,0.12361954868269609,151.76733944897228,174.47838243232908,-0.20133304516380612,-0.11825331245133264
Thomas-style,3,CNQ|MPC|WMB,0.6984065843155647,0.45021551322228626,0.011621348514138452,0.011605541036959387,0.24891549641880834,0.22177058018348408,0.10905273727776299,151.76733944897228,167.01921903773805,-0.20133304516380612,-0.11290738327341099
Thomas-style,3,CVE|ENB|VLO,0.68554912159816,0.44824918178774686,0.011632688854499364,0.011626276409266714,0.24891549641880834,0.206152721206686,0.17179635590133202,151.76733944897228,178.37343661094624,-0.20133304516380612,-0.10583631612490452
Thomas-style,3,CVE|FANG|PSX,0.7552726786227366,0.44597105003197646,0.01163334923246752,0.011650253633325098,0.24891549641880834,0.27453866343494643,-0.10293921987495014,151.76733944897228,196.99862132722234,-0.20133304516380612,-0.13312607674124421
Thomas-style,3,ENB|SU|VLO,0.6778224193194103,0.4482799078693718,0.01164018639762248,0.011625952680801185,0.24891549641880834,0.19425786544924303,0.21958307841791447,151.76733944897228,169.39426313420532,-0.20133304516380612,-0.11964436895145703
Thomas-style,3,PBA|SU|VLO,0.6847666762800299,0.4458392614832237,0.011659899829008703,0.011651639191538348,0.24891549641880834,0.2072481192668255,0.16739567343720596,151.76733944897228,176.5700477511302,-0.20133304516380612,-0.12268127909412807
Thomas-style,3,IMO|PSX|TRP,0.6814116266771296,0.4452050731911903,0.011671944142923971,0.011658304423972707,0.24891549641880834,0.203392513250895,0.1828852916867797,151.76733944897228,170.30440055801046,-0.20133304516380612,-0.10719321617959454
Thomas-style,3,DVN|SU|VLO,0.7318577598626398,0.44211859284765,0.011679059506323938,0.011690688660353206,0.24891549641880834,0.25700496695005104,-0.0324988626567142,151.76733944897228,193.463511834666,-0.20133304516380612,-0.15899683332194947
Thomas-style,3,ENB|MPC|SU,0.6781749664190155,0.4443629627477885,0.011683803822077864,0.01166714900490583,0.24891549641880834,0.1994373987453698,0.19877467809472993,151.76733944897228,165.86869798779108,-0.20133304516380612,-0.11569306752625053
Thomas-style,3,FANG|IMO|VLO,0.7274659322485877,0.44118994717756654,0.01169905231946148,0.011700414735738122,0.24891549641880834,0.2540216620034279,-0.02051365084971768,151.76733944897228,185.60620231632578,-0.20133304516380612,-0.13856351589262927
Thomas-style,3,MPC|OXY|WMB,0.6923758218653018,0.44137272492369395,0.01171940014552139,0.011698501070866374,0.24891549641880834,0.22086093953064756,0.11270715279597576,151.76733944897228,154.66614225997543,-0.20133304516380612,-0.12621989784262644
Thomas-style,3,DVN|MPC|SU,0.7289275054862491,0.4386748799001986,0.011723603200778155,0.011726715527112826,0.24891549641880834,0.25625875334314446,-0.029501003473005438,151.76733944897228,187.12032766457028,-0.20133304516380612,-0.14584825323263184
Thomas-style,3,CVE|ENB|MPC,0.683791357490273,0.4383892686699339,0.011740084107876612,0.011729698518248479,0.24891549641880834,0.21197109752560941,0.14842144994877615,151.76733944897228,174.49835123265444,-0.20133304516380612,-0.10643798906122082
Thomas-style,3,CNQ|MPC|OXY,0.7480952158291911,0.43726127340635956,0.011746869439902519,0.011741472160255931,0.24891549641880834,0.2727537025376443,-0.095768268596373,151.76733944897228,179.71203368065372,-0.20133304516380612,-0.15268350080835769
Thomas-style,3,SU|TRP|VLO,0.6762320866678083,0.4370710158587776,0.011748091599539162,0.01174345684231906,0.24891549641880834,0.20230568896024984,0.1872515296521997,151.76733944897228,180.44429421803508,-0.20133304516380612,-0.12242591850800788
Thomas-style,3,CNQ|FANG|VLO,0.7433063494937115,0.43390589784265676,0.011768966485618072,0.011776424878375982,0.24891549641880834,0.2697424245812381,-0.08367067724617594,151.76733944897228,190.67171319958064,-0.20133304516380612,-0.14174501088297298
Thomas-style,3,MPC|PBA|SU,0.6816141536170885,0.4354008111943073,0.011773144727312265,0.011760865298689334,0.24891549641880834,0.21156906293534217,0.1500365948314829,151.76733944897228,172.36657915821732,-0.20133304516380612,-0.11764323327143567
Thomas-style,3,MPC|SU|TRP,0.6774391591427037,0.4332301255731552,0.01179282194429473,0.011783451808829894,0.24891549641880834,0.20762901711795334,0.16586544387493318,151.76733944897228,175.78810401228714,-0.20133304516380612,-0.11762827656327846
Thomas-style,3,CVE|TRP|VLO,0.6838544911151995,0.4311880125310309,0.011792991581259486,0.011804661037967611,0.24891549641880834,0.21564675391634977,0.13365476630061968,151.76733944897228,193.8693582748118,-0.20133304516380612,-0.10612489650305079
Thomas-style,3,CVE|PBA|VLO,0.688504522704972,0.43112883698253524,0.011802493481942183,0.0118052750625838,0.24891549641880834,0.22153221798784856,0.11001034015530531,151.76733944897228,187.09815633812465,-0.20133304516380612,-0.10899548935407122
Thomas-style,3,OXY|VLO|WMB,0.6841078751984757,0.43255169106837177,0.011810757764939929,0.011790502209487111,0.24891549641880834,0.21708849249767367,0.1278626858473476,151.76733944897228,158.40651489163312,-0.20133304516380612,-0.10593183534443529
Thomas-style,3,FANG|VLO|WMB,0.6782016986539688,0.4309711145423224,0.01182601235592974,0.011806911485617626,0.24891549641880834,0.21103933101517428,0.1521647544992787,151.76733944897228,161.6668357680262,-0.20133304516380612,-0.09546862842631865
Thomas-style,3,IMO|PSX|WMB,0.6735536793599836,0.4308104778862796,0.011827035613338806,0.011808577911516743,0.24891549641880834,0.2050706965287693,0.17614331176982545,151.76733944897228,163.08222563365274,-0.20133304516380612,-0.11685561534904754
Thomas-style,3,CNQ|OXY|VLO,0.7479669097329132,0.42863795069429966,0.011829367393426443,0.01183109240118821,0.24891549641880834,0.27544211225141096,-0.10656876013846373,151.76733944897228,186.3122695770574,-0.20133304516380612,-0.1586730287495569
Thomas-style,3,CNQ|FANG|MPC,0.7386482677537777,0.42799185800985007,0.011839153803857283,0.0118377797744025,0.24891549641880834,0.26852306304812185,-0.07877198049704037,151.76733944897228,183.69414700667866,-0.20133304516380612,-0.13928128221687075
Thomas-style,3,CVE|DVN|PSX,0.7553966014881894,0.4255797136341608,0.011841278500329885,0.011862713330218874,0.24891549641880834,0.2814682813457811,-0.13077845853438408,151.76733944897228,200.7531236871237,-0.20133304516380612,-0.1434325758303161
Thomas-style,3,CNQ|SU|VLO,0.7246066259118472,0.4247170435547868,0.011858600592207998,0.011871617758511189,0.24891549641880834,0.25789490132578063,-0.036074109632227014,151.76733944897228,195.05495040865526,-0.20133304516380612,-0.16446927498304809
Thomas-style,3,CNQ|SU|VLO,0.7246066259118472,0.4247170435547868,0.011858600592207998,0.011871617758511189,0.24891549641880834,0.25789490132578063,-0.036074109632227014,151.76733944897228,195.05495040865526,-0.20133304516380612,-0.16446927498304809
Thomas-style,3,CNQ|MPC|SU,0.7217013058871049,0.4238908682060666,0.011876128510529247,0.011880139233880956,0.24891549641880834,0.256162213320565,-0.02911316091611993,151.76733944897228,188.32277886751882,-0.20133304516380612,-0.1546871424943428
Thomas-style,3,CNQ|MPC|SU,0.7217013058871049,0.4238908682060666,0.011876128510529247,0.011880139233880956,0.24891549641880834,0.256162213320565,-0.02911316091611993,151.76733944897228,188.32277886751882,-0.20133304516380612,-0.1546871424943428
Thomas-style,3,DVN|MPC|WMB,0.6837415239401686,0.4251943948272392,0.011887267932004727,0.011866691393296512,0.24891549641880834,0.22134486196283787,0.11076302943221339,151.76733944897228,157.77878377644186,-0.20133304516380612,-0.10468220314991283
Thomas-style,3,FANG|MPC|WMB,0.6784780844248115,0.4240794614304415,0.011898840799330405,0.011878194552715238,0.24891549641880834,0.21622872783735617,0.13131672817370776,151.76733944897228,157.59693471029735,-0.20133304516380612,-0.09267290125162597
Thomas-style,3,DVN|VLO|WMB,0.6787415310175893,0.42375254982759214,0.011900796774275052,0.011881565303078899,0.24891549641880834,0.2166508100880396,0.12962104326555213,151.76733944897228,161.7085085333112,-0.20133304516380612,-0.10280687704808922
Thomas-style,3,FANG|IMO|MPC,0.7192569711293672,0.4214031756624014,0.011910825677339707,0.011905761374276838,0.24891549641880834,0.2554868069182562,-0.026399764554599692,151.76733944897228,180.52930765833395,-0.20133304516380612,-0.12759785898447173
Thomas-style,3,EQT|IMO|PSX,0.697712593698235,0.4219644249707337,0.01191271338122176,0.011899985572128369,0.24891549641880834,0.23663867394541765,0.04932124616594591,151.76733944897228,172.25076700888218,-0.20133304516380612,-0.13829414339953217
Thomas-style,3,CVE|MPC|TRP,0.6825971587892485,0.42000656557791094,0.011916136439236948,0.011920121705903185,0.24891549641880834,0.22180036889478658,0.10893306328505836,151.76733944897228,188.42848772420288,-0.20133304516380612,-0.10069669412256788
Thomas-style,3,CNQ|DVN|MPC,0.7389818108016745,0.4173237844517167,0.0119476905726966,0.011947658382024565,0.24891549641880834,0.27253748812614975,-0.09489964283941821,151.76733944897228,185.19461270860955,-0.20133304516380612,-0.14689019783372914
Thomas-style,3,DVN|IMO|VLO,0.7241830884979383,0.41654539170820304,0.01195239237751231,0.011955636111740718,0.24891549641880834,0.26110298799695747,-0.04896236575662316,151.76733944897228,187.94400449502297,-0.20133304516380612,-0.14623421800572522
Thomas-style,3,CNQ|DVN|VLO,0.7409185169219904,0.4153055513857986,0.011958916986353846,0.011968332226502756,0.24891549641880834,0.2743928578102286,-0.10235345632541004,151.76733944897228,192.7606010209253,-0.20133304516380612,-0.14748718161167074
Thomas-style,3,MPC|SU|WMB,0.6676833564475966,0.41582636682157204,0.011979358971362285,0.011963000654712945,0.24891549641880834,0.2089249507801427,0.16065912413657146,151.76733944897228,167.4121698758358,-0.20133304516380612,-0.12613945944063432
Thomas-style,3,IMO|OXY|VLO,0.7244106484845919,0.4137499661899454,0.011987138797282538,0.01198424258253362,0.24891549641880834,0.2625700987856502,-0.054856377217541885,151.76733944897228,182.78444148876963,-0.20133304516380612,-0.1451731101709801
Thomas-style,3,CVE|MPC|PBA,0.6835756531539012,0.4136624848124629,0.01198841371035097,0.011985136705246334,0.24891549641880834,0.22681767434598785,0.08877640159309408,151.76733944897228,182.44022035390105,-0.20133304516380612,-0.103440101527832
Thomas-style,3,SU|VLO|WMB,0.6643370277709683,0.41436572693056395,0.011991744517280932,0.011977947175792421,0.24891549641880834,0.20566692911168657,0.1737479905001762,151.76733944897228,171.12983296728038,-0.20133304516380612,-0.13030893038971414
Thomas-style,3,IMO|MPC|OXY,0.7232048994531085,0.413507343639672,0.011994923927186166,0.011986722195801736,0.24891549641880834,0.2618977266263223,-0.052155170707696596,151.76733944897228,177.65074991910527,-0.20133304516380612,-0.13618943605152567
Thomas-style,3,CVE|EQT|PSX,0.724129832832249,0.4082868125521697,0.012030782406841318,0.012039952545461533,0.24891549641880834,0.26394012786778276,-0.060360369945368975,151.76733944897228,192.81206624591277,-0.20133304516380612,-0.1390045088621149
Thomas-style,3,CVE|IMO|PSX,0.7171599488089376,0.4068745362499261,0.01204251357309593,0.012054312210039537,0.24891549641880834,0.2588444570228954,-0.03988888095332266,151.76733944897228,194.79073268787528,-0.20133304516380612,-0.1468072364964289
Thomas-style,3,CVE|IMO|PSX,0.7171599488089376,0.4068745362499261,0.01204251357309593,0.012054312210039537,0.24891549641880834,0.2588444570228954,-0.03988888095332266,151.76733944897228,194.79073268787528,-0.20133304516380612,-0.1468072364964289
Thomas-style,3,IMO|PBA|VLO,0.662892221264824,0.40827345130273307,0.012051603105008517,0.012040088479478604,0.24891549641880834,0.20822694786953966,0.16346330033550371,151.76733944897228,174.15815673007128,-0.20133304516380612,-0.10984705743802747
Thomas-style,3,DVN|IMO|MPC,0.7186738665560156,0.40423123887689527,0.0120848704624908,0.012081142714429382,0.24891549641880834,0.2616265020878344,-0.05106554574504818,151.76733944897228,182.3186044830082,-0.20133304516380612,-0.1337727951368577
Thomas-style,3,EQT|SU|VLO,0.6919630534682031,0.4031694049177059,0.012093102917043389,0.012091903984270375,0.24891549641880834,0.23977607075207025,0.03671698145848146,151.76733944897228,184.6284160829501,-0.20133304516380612,-0.1613332854797479
Thomas-style,3,EQT|MPC|SU,0.6917583388179801,0.4010384760271617,0.012120260787386627,0.012113471267394985,0.24891549641880834,0.24081324896308823,0.032550193026503305,151.76733944897228,179.4768392847371,-0.20133304516380612,-0.14851855615978737
Thomas-style,3,ENB|IMO|VLO,0.6489939232060784,0.40100457982299076,0.01213072237183491,0.012113814023039453,0.24891549641880834,0.1964826324492981,0.21064523793765844,151.76733944897228,167.06928452471237,-0.20133304516380612,-0.10610623037486244
Thomas-style,3,CNQ|IMO|VLO,0.7145729067703153,0.39681609533047246,0.012147570869639463,0.012156093255705597,0.24891549641880834,0.26071869838637723,-0.04741851004611464,151.76733944897228,192.70460409317164,-0.20133304516380612,-0.1532287790517135
Thomas-style,3,CNQ|IMO|VLO,0.7145729067703153,0.39681609533047246,0.012147570869639463,0.012156093255705597,0.24891549641880834,0.26071869838637723,-0.04741851004611464,151.76733944897228,192.70460409317164,-0.20133304516380612,-0.1532287790517135
Thomas-style,3,EQT|PBA|PSX,0.6487320442882208,0.39630131617887177,0.012181856308663145,0.012161279376187136,0.24891549641880834,0.2003753750785685,0.19500642603050122,151.76733944897228,159.61605599481732,-0.20133304516380612,-0.12383327617150974
Thomas-style,3,CNQ|EQT|VLO,0.7149828740026998,0.3930466309166618,0.012192888855218204,0.012194017506377695,0.24891549641880834,0.2626962110280879,-0.05536302402841575,151.76733944897228,186.94433170958317,-0.20133304516380612,-0.1518317204940437
Thomas-style,3,ENB|EQT|PSX,0.635226483580446,0.3920056247024286,0.012226462939891483,0.012204470211900145,0.24891549641880834,0.1848171423524613,0.2575105005053582,151.76733944897228,150.90720149356105,-0.20133304516380612,-0.11682029324239818
Thomas-style,3,CNQ|IMO|MPC,0.709388134034195,0.38807538374828854,0.012244100437254359,0.01224385317578589,0.24891549641880834,0.2602442668542201,-0.04551251568665182,151.76733944897228,185.92610534033957,-0.20133304516380612,-0.14356282678265153
Thomas-style,3,CNQ|IMO|MPC,0.709388134034195,0.38807538374828854,0.012244100437254359,0.01224385317578589,0.24891549641880834,0.2602442668542201,-0.04551251568665182,151.76733944897228,185.92610534033957,-0.20133304516380612,-0.14356282678265153
Thomas-style,3,CNQ|EQT|MPC,0.7109685021109268,0.3875927018798736,0.012255354691945046,0.012248681156889095,0.24891549641880834,0.2618748764819912,-0.05206337190585475,151.76733944897228,180.0045196703389,-0.20133304516380612,-0.14525449019386427
Thomas-style,3,IMO|MPC|PBA,0.6550743409664598,0.3865697623638309,0.012274509346604824,0.01225890673072179,0.24891549641880834,0.21401165872394376,0.14022364295125178,151.76733944897228,169.5689851795528,-0.20133304516380612,-0.11879852020990755
Thomas-style,3,IMO|TRP|VLO,0.645674352561802,0.3844013572532404,0.012289577357463588,0.012280554527393754,0.24891549641880834,0.20467241482419207,0.17774337970576104,151.76733944897228,177.68291302834248,-0.20133304516380612,-0.10818737727303529
Thomas-style,3,ENB|IMO|MPC,0.6445477275009529,0.3853206757688369,0.012290755370501592,0.012271381375867751,0.24891549641880834,0.203440164730152,0.1826938553160331,151.76733944897228,163.13664189288684,-0.20133304516380612,-0.11978969290041352
Thomas-style,3,CVE|VLO|WMB,0.6614950730723411,0.38079810990905083,0.01232149719139802,0.012316442612528445,0.24891549641880834,0.223062360050742,0.10386310511004748,151.76733944897228,181.78986752485264,-0.20133304516380612,-0.11974602314020921
Thomas-style,3,EQT|PSX|TRP,0.6342870398710473,0.3809936906681033,0.01233436003638072,0.012314497326605705,0.24891549641880834,0.19403322159239766,0.2204855688617694,151.76733944897228,162.24435860535004,-0.20133304516380612,-0.1212764335214932
Thomas-style,3,CVE|MPC|WMB,0.6643585816006746,0.37758117873237407,0.01235747229460236,0.012348394889564516,0.24891549641880834,0.22758027664161642,0.08571270203802306,151.76733944897228,177.83267396500142,-0.20133304516380612,-0.11542816823252766
Thomas-style,3,IMO|SU|VLO,0.6896959570430288,0.37516493611166946,0.012362801679024456,0.012372340034210252,0.24891549641880834,0.24932343675821161,-0.0016388708026313648,151.76733944897228,194.17680187115334,-0.20133304516380612,-0.16357907657561588
Thomas-style,3,IMO|SU|VLO,0.6896959570430288,0.37516493611166946,0.012362801679024456,0.012372340034210252,0.24891549641880834,0.24932343675821161,-0.0016388708026313648,151.76733944897228,194.17680187115334,-0.20133304516380612,-0.16357907657561588
Thomas-style,3,IMO|MPC|SU,0.6884995722052049,0.3729578521652681,0.01239251679788311,0.012394171973087044,0.24891549641880834,0.2495596335885987,-0.0025877744819333692,151.76733944897228,188.012489773375,-0.20133304516380612,-0.1519981785881711
Thomas-style,3,IMO|MPC|SU,0.6884995722052049,0.3729578521652681,0.01239251679788311,0.012394171973087044,0.24891549641880834,0.2495596335885987,-0.0025877744819333692,151.76733944897228,188.012489773375,-0.20133304516380612,-0.1519981785881711
Thomas-style,3,IMO|MPC|TRP,0.6422978510849446,0.36856932085751415,0.012451234491408883,0.012437468403561,0.24891549641880834,0.21155371867259326,0.15009823929705313,151.76733944897228,172.65027342633832,-0.20133304516380612,-0.1190900339706571
Thomas-style,3,CVE|MPC|SU,0.6997518473466393,0.3613280311116507,0.0124919962973483,0.01250858196552138,0.24891549641880834,0.2619516244406682,-0.05237170127779511,151.76733944897228,199.73468527008677,-0.20133304516380612,-0.15457331182324796
Thomas-style,3,CVE|MPC|SU,0.6997518473466393,0.3613280311116507,0.0124919962973483,0.01250858196552138,0.24891549641880834,0.2619516244406682,-0.05237170127779511,151.76733944897228,199.73468527008677,-0.20133304516380612,-0.15457331182324796
Thomas-style,3,IMO|VLO|WMB,0.6365085143992801,0.36413223503654313,0.012497743969909944,0.012481091169263504,0.24891549641880834,0.2084777554385777,0.16245569907063095,151.76733944897228,168.76861783449525,-0.20133304516380612,-0.11796039236244782
Thomas-style,3,CVE|SU|VLO,0.7006941906550924,0.3581473465045919,0.012510310402528717,0.012539690612913918,0.24891549641880834,0.2633022050628145,-0.05779756122455337,151.76733944897228,208.34381986220444,-0.20133304516380612,-0.16793210595141328
Thomas-style,3,CVE|SU|VLO,0.7006941906550924,0.3581473465045919,0.012510310402528717,0.012539690612913918,0.24891549641880834,0.2633022050628145,-0.05779756122455337,151.76733944897228,208.34381986220444,-0.20133304516380612,-0.16793210595141328
Thomas-style,3,CNQ|CVE|VLO,0.7185577130526216,0.35128448213264707,0.012584913911676576,0.01260655126830702,0.24891549641880834,0.27857877150303273,-0.11917006177194756,151.76733944897228,203.54172656440235,-0.20133304516380612,-0.1541619555355962
Thomas-style,3,CNQ|CVE|VLO,0.7185577130526216,0.35128448213264707,0.012584913911676576,0.01260655126830702,0.24891549641880834,0.27857877150303273,-0.11917006177194756,151.76733944897228,203.54172656440235,-0.20133304516380612,-0.1541619555355962
Thomas-style,3,CNQ|CVE|MPC,0.715931416786667,0.35161306788136026,0.012592413151895696,0.012603358144628768,0.24891549641880834,0.2769888120490674,-0.1127825146853243,151.76733944897228,195.991696709237,-0.20133304516380612,-0.14323380652799955
Thomas-style,3,CNQ|CVE|MPC,0.715931416786667,0.35161306788136026,0.012592413151895696,0.012603358144628768,0.24891549641880834,0.2769888120490674,-0.1127825146853243,151.76733944897228,195.991696709237,-0.20133304516380612,-0.14323380652799955
Thomas-style,3,IMO|MPC|WMB,0.6353234625661727,0.3541801275114571,0.012597662617170784,0.012578384122957163,0.24891549641880834,0.21330162327933985,0.14307615898508386,151.76733944897228,164.62039446659261,-0.20133304516380612,-0.11367109338680892
Thomas-style,3,CVE|FANG|VLO,0.729190941041095,0.3405453406054131,0.012675830952250134,0.01271047033926671,0.24891549641880834,0.2886347247115488,-0.1595691263267578,151.76733944897228,212.2895580577835,-0.20133304516380612,-0.13445383201328887
Thomas-style,3,CVE|MPC|OXY,0.7314443746459784,0.3414332784019207,0.012688683311661822,0.012701910305203852,0.24891549641880834,0.29052267021524214,-0.16715381081147473,151.76733944897228,198.00049633759502,-0.20133304516380612,-0.14196076079279363
Thomas-style,3,EQT|IMO|VLO,0.6617943616397854,0.33386363999648494,0.012782453902826629,0.012774700316468546,0.24891549641880834,0.24442968039287566,0.018021441374566516,151.76733944897228,180.52436181633277,-0.20133304516380612,-0.14659999674579116
Thomas-style,3,CVE|FANG|MPC,0.7191705643933893,0.3277784625972212,0.012814309288300305,0.012832916319700264,0.24891549641880834,0.2860952147482385,-0.14936682876052876,151.76733944897228,202.2754546014418,-0.20133304516380612,-0.12352048893178846
Thomas-style,3,EQT|PBA|VLO,0.6095707516713093,0.3304695749740607,0.01282533578169893,0.012807203477440937,0.24891549641880834,0.20187982589755227,0.18896240369911332,151.76733944897228,167.56728210844707,-0.20133304516380612,-0.09565385374601199
Thomas-style,3,CVE|OXY|VLO,0.7341045874549836,0.32321849283173043,0.012848413425780504,0.012876368369801583,0.24891549641880834,0.2968874724879423,-0.19272394350418254,151.76733944897228,208.69894855625876,-0.20133304516380612,-0.1438197689693428
Thomas-style,3,EQT|IMO|MPC,0.6582234781633278,0.3201148102232634,0.012918696549788106,0.012905859754058256,0.24891549641880834,0.24716218938776896,0.007043784160747357,151.76733944897228,175.29813050550663,-0.20133304516380612,-0.15216367915015694
Thomas-style,3,ENB|EQT|VLO,0.5844297646185592,0.3160679691403263,0.01296659442551827,0.012944212167320343,0.24891549641880834,0.18513543405480481,0.25623178661681845,151.76733944897228,158.56636515488364,-0.20133304516380612,-0.08126559327678395
Thomas-style,3,CVE|DVN|VLO,0.7286268115726763,0.30523339166646557,0.013003612101458359,0.01304633781214992,0.24891549641880834,0.297756170612441,-0.19621387537663226,151.76733944897228,218.56318930762413,-0.20133304516380612,-0.14412089110070936
Thomas-style,3,CVE|DVN|MPC,0.7207705076551985,0.3069699201790952,0.01300681549349474,0.013030023332246567,0.24891549641880834,0.2928218431722824,-0.17639057184129747,151.76733944897228,206.12928402156277,-0.20133304516380612,-0.13383339739293953
Thomas-style,3,CVE|IMO|VLO,0.6865515695675088,0.30438509821588444,0.01302794015794214,0.01305430001605762,0.24891549641880834,0.2709776128735198,-0.08863295685533057,151.76733944897228,208.32098656609492,-0.20133304516380612,-0.15652868709752343
Thomas-style,3,CVE|IMO|VLO,0.6865515695675088,0.30438509821588444,0.01302794015794214,0.01305430001605762,0.24891549641880834,0.2709776128735198,-0.08863295685533057,151.76733944897228,208.32098656609492,-0.20133304516380612,-0.15652868709752343
Thomas-style,3,CVE|IMO|MPC,0.6835994784885385,0.2998965187388978,0.013082136106261133,0.013096349893532184,0.24891549641880834,0.27077086766703795,-0.0878023729445001,151.76733944897228,200.06370029284898,-0.20133304516380612,-0.14878963090423503
Thomas-style,3,CVE|IMO|MPC,0.6835994784885385,0.2998965187388978,0.013082136106261133,0.013096349893532184,0.24891549641880834,0.27077086766703795,-0.0878023729445001,151.76733944897228,200.06370029284898,-0.20133304516380612,-0.14878963090423503
Thomas-style,3,EQT|MPC|PBA,0.6022455737994448,0.303113486848099,0.013087598923857637,0.013066226454681328,0.24891549641880834,0.21055017825945868,0.1541298903094357,151.76733944897228,162.1974815762,-0.20133304516380612,-0.11817297498428536
Thomas-style,3,EQT|PSX|WMB,0.599757287699307,0.302979386885433,0.013090331513829618,0.013067483543291151,0.24891549641880834,0.20853544047891479,0.1622239535940856,151.76733944897228,157.6541216426427,-0.20133304516380612,-0.10986797204049847
Thomas-style,3,ENB|EQT|MPC,0.5840734917763447,0.30072162072881825,0.013112140402272062,0.013088630313279722,0.24891549641880834,0.1954226316618963,0.21490371441924438,151.76733944897228,153.8763529331233,-0.20133304516380612,-0.10577695081360128
Thomas-style,3,CVE|EQT|VLO,0.6879330717366926,0.2832772570405778,0.013225455481706661,0.013250880694672736,0.24891549641880834,0.2782009740987942,-0.11765228803076244,151.76733944897228,208.43008591837543,-0.20133304516380612,-0.14969730678743087
Thomas-style,3,EQT|TRP|VLO,0.5754355617321779,0.28533851496863716,0.01324739272403242,0.013231812547687894,0.24891549641880834,0.19597600846740484,0.21268056313509343,151.76733944897228,172.83934800394053,-0.20133304516380612,-0.08559226216971505
Thomas-style,3,CVE|EQT|MPC,0.6847147042462071,0.281826254700987,0.013252426017734388,0.013264287090409695,0.24891549641880834,0.2769607100174828,-0.11266961680636989,151.76733944897228,198.89494724171848,-0.20133304516380612,-0.13449295372490877
Thomas-style,3,EQT|MPC|TRP,0.5782844352232216,0.26883917723842876,0.0134037777871745,0.013383681946874806,0.24891549641880834,0.20747013876169987,0.1665037261777198,151.76733944897228,166.28220799729746,-0.20133304516380612,-0.1084110237089021
Thomas-style,3,EQT|MPC|WMB,0.5474933249640148,0.17882476602338426,0.014207703304813621,0.014183619511658488,0.24891549641880834,0.22277595166809944,0.1050137300681685,151.76733944897228,160.702042797075,-0.20133304516380612,-0.11655319393940944
