date,WDS,FTI,EOG,KMI,BKR,TRGP,EQT,HAL,TTE,SU,TRP,E,PBA,EQNR,IMO,TS,XOM,CVX,COP,WMB,SLB,VLO,PSX,MPC,OKE,LNG,OXY,FANG,TPL,DVN,EXE,SHEL,ENB,BP,CNQ,CCJ,CVE,PBR
2021-02-11,-0.007124712070460896,-0.000965717117028487,-0.009511961581396198,-0.0067842865321127675,-0.021081149598483073,-0.02049852154683047,0.003571432364481937,-0.041830235429720385,0.008500641505611112,-0.015581840023491738,0.01205392434487883,-0.006978395380703696,-0.007191688671787803,-0.003885655735314764,-0.01921714718493892,-0.01405175345614121,-0.025357935590571118,-0.005418892636725159,-0.008074842003059085,-0.023509621240388974,-0.009435812600905808,-0.008638029956014724,0.006755026984439094,-0.0010043186533253135,-0.01055833688182784,0.008550840836606394,-0.024516846788182296,-0.016246240971512733,0.008445017773543825,-0.022035224120573262,-0.04990214026390365,-0.020406019041256558,-0.009552128548849662,-0.009778890498651912,0.011494379427982962,-0.04860769906823152,-0.018127384587988574,0.010501289801288099
2021-02-12,0.0,-0.003872221684039701,0.02287518939351559,0.01015924755081293,0.007517170043210466,0.010464451277144328,0.048139186975743084,0.037378088577437296,0.00889518973759313,0.011154605343484428,0.02570367822867972,0.012987195527154567,0.0014424813133284491,0.005580371623674481,0.009408338770969518,0.02503769800073122,0.013551423002065239,0.005743094292986486,0.015384918838602433,0.024823969728532125,0.015054857166531523,0.0029391312046483935,-0.00012947497949916873,0.0139694947826795,0.01857084358020227,-0.007367058514619863,0.01627989102030869,0.019724505346227838,0.040830180686198606,0.03462667730394702,-0.006798760218539044,0.03250737683934477,-0.014644913570383312,0.024955084273869915,0.024088481247102063,0.006999710414438028,0.028551901922687133,0.0018975337772294965
2021-02-16,0.023221639112056464,0.05316467514297468,0.03351909025903491,0.013387080782023286,0.023079622291521436,0.009711957204383254,0.011261380272777234,0.02109472382832996,0.03728276282645801,0.04128777621268794,0.00044903458190784977,0.01690695972082692,0.007539077173024211,0.022559416135894402,0.03391797999509409,0.051552030318822384,0.029643356162172986,0.02000387609867507,0.035208302819664174,0.003060111681118771,0.006144698599758985,0.03371617768357919,0.027584433155971134,0.03083171042946591,0.018449897381930994,0.01438873745154439,0.04127876297099088,-0.002172497051823417,0.03892768685063567,0.043580947870301284,0.02417036092698827,0.04045013752899196,0.00548104646331176,0.05634668430552471,0.02642355565458175,0.07156828824998064,0.027759269628836337,0.014117881553448074
2021-02-17,0.0,-0.03650499737364077,0.0069488592941249795,0.005966209277037994,0.013681273678745701,-0.0016121235123283289,0.07078298160643769,-0.0024301348539184694,-0.011970781005699059,0.013742288142067075,0.0,0.005873068610667534,-0.0014316394672418656,-0.0016335424276293427,0.0014282316183114635,-0.023205461165022916,0.015445058672527061,0.02951814418497163,0.010386001107960466,0.007826126897894869,0.0022354703767831856,0.01717542961319282,0.015622388587301916,0.00832128652648718,0.0008701327510070511,0.010008060907130802,0.01015237146442674,-0.001886656099672121,-0.01855228194944663,0.040381073179769106,0.016171631325736967,0.009406915461002816,-0.006928434182177962,0.017109057197419158,0.004336833684539409,-0.010682594171048098,0.0,0.020352228859756627
2021-02-18,0.0,-0.10536051565055468,-0.04786990784903929,-0.023404612277192212,-0.020159378819741967,-0.04758082794874571,-0.04644549720690958,-0.04886315953476167,0.0,-0.014807250970677626,0.008938606999204641,-0.009959339902098562,-0.016977109940359635,-0.028747142626381336,-0.02018328965450989,-0.036429754044651104,-0.01582945229511754,-0.009637619117666316,-0.03441864728721993,-0.03660827751692795,-0.04919962647390545,-0.004266280836924093,-0.007343364880529733,-0.012996012606881309,-0.02487745246069491,-0.028991781615869343,-0.055772960871173935,-0.055246171495492276,-0.029300791900857253,-0.056319589766534436,-0.028881218928999038,-0.022806875455932112,-0.001739635114463224,-0.03473545196125616,-0.003612720686597688,-0.04765715471230817,-0.02332467256626377,-0.009199696903304203
2021-02-19,-0.05487149226603669,0.036367644163603254,0.03152682295147953,0.01210505702315745,0.013769580722365678,0.013779414795012442,0.004362057080255144,0.03168482300067544,0.02601626884372216,0.011125942583962063,-0.006024786714767525,0.01579811687699762,-0.008046861271125078,0.0033594656469531597,0.024929383041455033,0.013245226751386079,0.006705648270964317,0.008385793375984633,0.015191219200117716,0.016926907490489185,0.020890508257825575,0.05311236716358092,0.03871609346857792,0.0341618327797997,0.021174147933471107,0.026245916750401305,0.005522696479121402,0.006579474427521795,-0.0007481420735795469,0.014020050773436385,0.022989518224563806,0.012803589150815588,0.0057870531899060695,0.01809005872455919,0.003252035383126071,0.03806475502124724,0.01754430966316246,-0.07382363892800364
2021-02-22,-0.0010548524160266342,-0.008275909301140345,0.05584220291322045,0.013939820810565325,0.030719857274524583,0.013592120410466889,-0.038263608755127416,0.04501122722061737,0.022330174776949704,0.07801422712070288,0.008468960802777991,0.01731452799773865,0.011320186613911475,0.027565141093283244,0.0694977944999488,0.0485722042757829,0.03619031864746062,0.026676487900544242,0.049556967522010394,0.011855243128544189,0.0529381888898264,0.03732083556182447,0.019847887968638546,0.0343102731691254,0.00609227297742856,-0.005223459351237038,0.04047575048074028,0.04225455035335769,-0.008139437696033001,0.01996264009847483,-0.003642991278596474,0.019683091821737584,0.011474595205945081,0.032691083162248225,0.03160213273952027,-0.01701134582895806,0.041169760118118535,-0.23565935922652773
2021-02-23,0.045896170323410077,-0.011142176554311297,0.026130639422705226,0.00787922658739003,-0.009159098167855529,0.030801592064911017,-0.00226372479243265,-0.009032626184742872,-0.003687239836131242,0.0197835161526614,-0.012955285062380882,0.019181058856782805,0.006875366329146419,0.02788384405498843,0.0008830022644468039,-0.009857692091203924,0.01371763622832495,0.0125241511794853,0.02369502972755605,0.03979134572984471,0.007235921585396469,0.020792432384819107,0.0185266966395247,0.016633903680602708,-0.010466733144957779,0.010851585903603786,-0.015610444543389859,0.037447887565071274,0.012709681540034622,0.01587334915672704,-0.004114291519166871,0.014191955394066732,0.01584639836485646,0.025074443629360725,0.010085288060818352,-0.018553407893470993,0.017919156244997552,0.06461723340702347
2021-02-24,0.009531047824540449,0.06111881505672377,0.06449246259767491,0.027734767058728453,0.05056111507678725,0.038520497533595606,0.05296328727587332,0.06157927582632389,0.038786025033622176,0.028263774920764838,0.009620837158963329,0.014148145962027655,0.020594264260805118,0.037368125617947764,0.023551023070974633,0.031955061168672076,0.029532347564451188,0.03627085280433339,0.048150164147949245,0.0029319392764562903,0.05845933767997495,0.0305277976666617,0.01991036948971897,0.015655897071853993,0.023612057657786754,0.008026415457548506,0.07750095959110237,0.03853801941217836,0.02608227227788363,0.031010236737510324,0.030230138649692897,0.0409142270078925,0.003642991279112287,0.04321286090703729,0.00827020564656716,0.00870111145082795,0.03885284390460054,0.02908872924194792
2021-02-25,0.0,0.11323457209148567,-0.024903357470891813,-0.027734767058728474,-0.016840815013285576,-0.020171358863908456,-0.025028509946732228,-0.010835320454815035,0.0,-0.04173199196832604,-0.03997806957071132,0.0,-0.02336974951303113,0.012655192935279303,-0.023109814154154588,0.15658451126455808,-0.01671744428127952,-0.009335864754470041,-0.030457321759413552,-0.019426286583043042,-0.031079849641837527,-0.00012795086668280099,-0.03037059297218347,-0.028286884199484153,-0.02844616946857137,-0.025445929810497005,-0.05136805794740661,-0.06638303964514881,-0.028067941970337,-0.04218874159098265,-0.005571045048710593,-0.008893339246910867,-0.021773799546664054,0.011397254439455697,-0.037054221614228104,0.015351852009248712,-0.021249139481785372,-0.052984728883034724
