date,WDS,FTI,EOG,KMI,BKR,TRGP,EQT,HAL,TTE,SU,TRP,E,PBA,EQNR,IMO,TS,XOM,CVX,COP,WMB,SLB,VLO,PSX,MPC,OKE,LNG,OXY,FANG,TPL,DVN,EXE,SHEL,ENB,BP,CNQ,CCJ,CVE,PBR
1980-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-01-03,,,,,,,,-0.010642257907996442,,,,,,,,,-0.025946181885926147,0.0023934467830897662,,,,,,,,,,,,,,,,-0.012084739200208876,,,,
1980-01-04,,,,,,,,0.01807278106626389,,,,,,,,,0.009478743941321454,-0.004607878406844197,,,,,,,,,,,,,,,,0.03288786681995906,,,,
1980-01-07,,,,,,,,-0.007430523158267472,,,,,,,,,-0.004728141189366102,0.0,,,,,,,,,,,,,,,,-0.0014127621865171454,,,,
1980-01-08,,,,,,,,0.03394164871602382,,,,,,,,,0.007177968073616495,0.009194621621447812,,,,,,,,,,,,,,,,0.03325336804822115,,,,
1980-01-09,,,,,,,,0.01729149709726836,,,,,,,,,-0.009455441084226112,-0.009194621621447702,,,,,,,,,,,,,,,,-0.005714301256455763,,,,
1980-01-10,,,,,,,,0.01699757637469904,,,,,,,,,-0.002473129741345596,-0.0024045142439706804,,,,,,,,,,,,,,,,0.0014888624501349429,,,,
1980-01-11,,,,,,,,-0.005633817714077647,,,,,,,,,-0.002288330538214438,-0.00687543355991288,,,,,,,,,,,,,,,,-0.021750047579940722,,,,
1980-01-14,,,,,,,,0.0014678487245633964,,,,,,,,,0.014216901363786116,0.0,,,,,,,,,,,,,,,,0.014514042881301354,,,,
1980-01-15,,,,,,,,0.004165968989514266,,,,,,,,,0.02545896119461479,0.00687543355991281,,,,,,,,,,,,,,,,0.01430639564836915,,,,
1980-01-16,,,,,,,,0.005602255544538064,,,,,,,,,0.009132483662487265,0.004618945867725241,,,,,,,,,,,,,,,,0.0013627074577700238,,,,
1980-01-17,,,,,,,,-0.008415196928340323,,,,,,,,,0.006885332478255162,0.0023934467830897662,,,,,,,,,,,,,,,,0.04178385588571141,,,,
1980-01-18,,,,,,,,0.005617992318557652,,,,,,,,,-0.0023501773194219574,0.04705482862468289,,,,,,,,,,,,,,,,-0.0041444055309327365,,,,
1980-01-21,,,,,,,,0.04115807248993891,,,,,,,,,0.009009069929426124,0.040906201504028905,,,,,,,,,,,,,,,,0.048009219181960744,,,,
1980-01-22,,,,,,,,-0.0093988700357569,,,,,,,,,0.0044742803885377495,-0.004219059513327742,,,,,,,,,,,,,,,,-0.018397365157798256,,,,
1980-01-23,,,,,,,,0.020094159144599014,,,,,,,,,0.03733019090485391,0.018764162560463888,,,,,,,,,,,,,,,,-0.0013802624503058524,,,,
1980-01-24,,,,,,,,0.010582109340119102,,,,,,,,,0.01060927131763458,0.014500171670228384,,,,,,,,,,,,,,,,0.01329834898811676,,,,
1980-01-25,,,,,,,,-0.014526046649038192,,,,,,,,,-0.012848142460303675,-0.002128879866709633,,,,,,,,,,,,,,,,0.021983465136959302,,,,
1980-01-28,,,,,,,,0.014526046649038248,,,,,,,,,0.02771579263329177,0.01626052085383619,,,,,,,,,,,,,,,,0.03526813884635379,,,,
1980-01-29,,,,,,,,0.005249355882244072,,,,,,,,,0.0,-0.01413164098712656,,,,,,,,,,,,,,,,-0.02760526609695177,,,,
1980-01-30,,,,,,,,0.025841231181777623,,,,,,,,,0.0207459103892789,0.012194281665185101,,,,,,,,,,,,,,,,0.03745756252795869,,,,
1980-01-31,,,,,,,,-0.0051151006629816176,,,,,,,,,0.0,0.005961509631615709,,,,,,,,,,,,,,,,-0.01980262727193018,,,,
1980-02-01,,,,,,,,0.025317807982180272,,,,,,,,,0.03629137887369624,0.02772454799860517,,,,,,,,,,,,,,,,0.0,,,,
1980-02-04,,,,,,,,-0.002503130224511024,,,,,,,,,-0.03219334839217692,-0.007843177452456636,,,,,,,,,,,,,,,,-0.015113637817372162,,,,
1980-02-05,,,,,,,,-0.0012037317136450014,,,,,,,,,-0.004098030481519254,0.003929278149595329,,,,,,,,,,,,,,,,-0.002541297438656351,,,,
1980-02-06,,,,,,,,0.04532853662246446,,,,,,,,,0.030253864436585277,0.0718645612180908,,,,,,,,,,,,,,,,0.03990554417623344,,,,
1980-02-07,,,,,,,,-0.021819047386515404,,,,,,,,,0.023623145826934436,0.060195160780824014,,,,,,,,,,,,,,,,-0.007361996444730923,,,,
1980-02-08,,,,,,,,0.05715841384442989,,,,,,,,,0.03065374104778523,0.035380411823618715,,,,,,,,,,,,,,,,0.036279674098435875,,,,
