target,n_stocks,stocks,ticker,weight
XOM,3,COP|VLO|SLB,VLO,0.2105947840416918
XOM,3,COP|VLO|SLB,SLB,0.1728443032006923
XOM,3,COP|VLO|KMI,COP,0.47666879583307503
XOM,3,COP|VLO|KMI,VLO,0.15035332590648476
XOM,3,COP|VLO|KMI,KMI,0.37297787826044027
XOM,3,COP|VLO|DVN,COP,0.6984833295120861
XOM,3,COP|VLO|DVN,VLO,0.2512552794599226
XOM,3,COP|VLO|DVN,DVN,0.05026139102799134
XOM,3,COP|VLO|BKR,COP,0.5910980673377669
XOM,3,COP|VLO|BKR,VLO,0.18360558631961785
XOM,3,COP|VLO|BKR,BKR,0.2252963463426153
XOM,3,COP|VLO|OKE,COP,0.5118089124959525
XOM,3,COP|VLO|OKE,VLO,0.17319235953923912
XOM,3,COP|VLO|OKE,OKE,0.3149987279648084
XOM,3,COP|VLO|EQNR,COP,0.5766648624735359
XOM,3,COP|VLO|EQNR,VLO,0.20544921556245857
XOM,3,COP|VLO|EQNR,EQNR,0.21788592196400552
XOM,3,COP|CVE|PSX,COP,0.5877466357648272
XOM,3,COP|CVE|PSX,CVE,0.1000651300073386
XOM,3,COP|CVE|PSX,PSX,0.3121882342278342
XOM,3,COP|CVE|SLB,COP,0.6911508097294369
XOM,3,COP|CVE|SLB,CVE,0.10068430654092254
XOM,3,COP|CVE|SLB,SLB,0.20816488372964065
XOM,3,COP|CVE|KMI,COP,0.46126961850093723
XOM,3,COP|CVE|KMI,CVE,0.12427739554275768
XOM,3,COP|CVE|KMI,KMI,0.41445298595630503
XOM,3,COP|CVE|DVN,COP,0.8151638126556988
XOM,3,COP|CVE|DVN,CVE,0.15135964520417544
XOM,3,COP|CVE|DVN,DVN,0.0334765421401258
XOM,3,COP|CVE|BKR,COP,0.6398507009499712
XOM,3,COP|CVE|BKR,CVE,0.09858065965257189
XOM,3,COP|CVE|BKR,BKR,0.26156863939745706
XOM,3,COP|CVE|OKE,COP,0.5359664137470522
XOM,3,COP|CVE|OKE,CVE,0.10875592938795936
XOM,3,COP|CVE|OKE,OKE,0.35527765686498847
XOM,3,COP|CVE|EQNR,COP,0.6349184289925526
XOM,3,COP|CVE|EQNR,CVE,0.11615407781695834
XOM,3,COP|CVE|EQNR,EQNR,0.24892749319048907
XOM,3,COP|PSX|SLB,COP,0.5647743261040704
XOM,3,COP|PSX|SLB,PSX,0.28340658111067185
XOM,3,COP|PSX|SLB,SLB,0.15181909278525763
XOM,3,COP|PSX|KMI,COP,0.47858731804212296
XOM,3,COP|PSX|KMI,PSX,0.1769075599341964
XOM,3,COP|PSX|KMI,KMI,0.34450512202368067
XOM,3,COP|PSX|DVN,COP,0.6295423611117417
XOM,3,COP|PSX|DVN,PSX,0.3268163573877954
XOM,3,COP|PSX|DVN,DVN,0.04364128150046296
XOM,3,COP|PSX|BKR,COP,0.5465784453368149
XOM,3,COP|PSX|BKR,PSX,0.2498581116538185
XOM,3,COP|PSX|BKR,BKR,0.20356344300936668
XOM,3,COP|PSX|OKE,COP,0.5019390385605675
XOM,3,COP|PSX|OKE,PSX,0.21725159099764332
XOM,3,COP|PSX|OKE,OKE,0.2808093704417893
XOM,3,COP|PSX|EQNR,COP,0.537238328116065
XOM,3,COP|PSX|EQNR,PSX,0.26912300622374474
XOM,3,COP|PSX|EQNR,EQNR,0.1936386656601902
XOM,3,COP|SLB|KMI,COP,0.4703880127541208
XOM,3,COP|SLB|KMI,SLB,0.14166247938932983
XOM,3,COP|SLB|KMI,KMI,0.3879495078565494
XOM,3,COP|SLB|DVN,COP,0.7323353841216532
XOM,3,COP|SLB|DVN,SLB,0.2287095226426331
XOM,3,COP|SLB|DVN,DVN,0.038955093235713646
XOM,3,COP|SLB|BKR,COP,0.6610525548331386
XOM,3,COP|SLB|BKR,SLB,0.10794841929855303
XOM,3,COP|SLB|BKR,BKR,0.2309990258683084
XOM,3,COP|SLB|OKE,COP,0.5190018615646805
XOM,3,COP|SLB|OKE,SLB,0.15197857872570575
XOM,3,COP|SLB|OKE,OKE,0.3290195597096138
XOM,3,COP|SLB|EQNR,COP,0.5843491730357917
XOM,3,COP|SLB|EQNR,SLB,0.18544459022968285
XOM,3,COP|SLB|EQNR,EQNR,0.23020623673452553
XOM,3,COP|KMI|DVN,COP,0.5205300443487667
XOM,3,COP|KMI|DVN,KMI,0.42226323383437275
XOM,3,COP|KMI|DVN,DVN,0.057206721816860595
XOM,3,COP|KMI|BKR,COP,0.5062023322641034
XOM,3,COP|KMI|BKR,KMI,0.3503549510571483
XOM,3,COP|KMI|BKR,BKR,0.14344271667874822
XOM,3,COP|KMI|OKE,COP,0.5460278584785108
XOM,3,COP|KMI|OKE,KMI,0.34052032751533
XOM,3,COP|KMI|OKE,OKE,0.11345181400615909
XOM,3,COP|KMI|EQNR,COP,0.5019051010364345
XOM,3,COP|KMI|EQNR,KMI,0.366759916956802
XOM,3,COP|KMI|EQNR,EQNR,0.13133498200676358
XOM,3,COP|DVN|BKR,COP,0.6933181802027631
XOM,3,COP|DVN|BKR,DVN,0.03126042866960393
XOM,3,COP|DVN|BKR,BKR,0.275421391127633
XOM,3,COP|DVN|OKE,COP,0.6024943504864626
XOM,3,COP|DVN|OKE,DVN,0.02956371874815688
XOM,3,COP|DVN|OKE,OKE,0.3679419307653806
XOM,3,COP|DVN|EQNR,COP,0.6870881524410356
XOM,3,COP|DVN|EQNR,DVN,0.05141635602764373
XOM,3,COP|DVN|EQNR,EQNR,0.26149549153132073
XOM,3,COP|BKR|OKE,COP,0.5432230167292058
XOM,3,COP|BKR|OKE,BKR,0.17329028072544211
XOM,3,COP|BKR|OKE,OKE,0.2834867025453521
XOM,3,COP|BKR|EQNR,COP,0.5898386759081287
XOM,3,COP|BKR|EQNR,BKR,0.21993412514632726
XOM,3,COP|BKR|EQNR,EQNR,0.19022719894554405
XOM,3,COP|OKE|EQNR,COP,0.5227401363191755
XOM,3,COP|OKE|EQNR,OKE,0.3063701640540715
XOM,3,COP|OKE|EQNR,EQNR,0.17088969962675313
XOM,3,HAL|SU|EOG,HAL,0.2272448757963402
XOM,3,HAL|SU|EOG,SU,0.39608379394305043
XOM,3,HAL|SU|EOG,EOG,0.3766713302606093
XOM,3,HAL|SU|IMO,HAL,0.3180967975792642
XOM,3,HAL|SU|IMO,SU,0.33222845906973175
XOM,3,HAL|SU|IMO,IMO,0.34967474335100407
XOM,3,HAL|SU|OXY,HAL,0.31560346395930206
XOM,3,HAL|SU|OXY,SU,0.48163575797390556
