target,n_stocks,stocks,validation_correlation,validation_r_squared,validation_tracking_error,test_correlation,test_r_squared,test_tracking_error,test_rmse,test_target_volatility,test_basket_volatility,test_volatility_reduction,test_target_final_wealth,test_basket_final_wealth,test_target_max_drawdown,test_basket_max_drawdown
CVX,4,COP|OXY|CNQ|OKE,0.8070218546677613,0.5344080673400997,0.010721191864105537,0.8185133062526463,0.5901522039801126,0.009236913264875694,0.009220312402853445,0.2290430498248491,0.2521807246462569,-0.10101889072426062,142.36332202095844,143.25340954415478,-0.20821596021767708,-0.17079257514997126
CVX,4,COP|OXY|CNQ|PBA,0.7987091995927497,0.6187075198815802,0.009702844722320577,0.7756488325952745,0.5736557327961767,0.009420611892903828,0.00940404173645533,0.2290430498248491,0.21594221652009501,0.05719812635560173,142.36332202095844,145.78756043397416,-0.20821596021767708,-0.13178639666951553
CVX,4,COP|OXY|CNQ|FANG,0.8223618028414617,0.520588765915385,0.010868513308327075,0.8105081039056401,0.4811973567898328,0.010386645820619263,0.010373741556812295,0.2290430498248491,0.2814969832185604,-0.2290134253531082,142.36332202095844,156.76566241066706,-0.20821596021767708,-0.2225992835019346
CVX,4,COP|OXY|OKE|PBA,0.7999759330758147,0.6127299425296759,0.009779612022450701,0.7903219306948539,0.6002910687658174,0.00912196896855676,0.009105551610042497,0.2290430498248491,0.21673476594246496,0.05373786234420286,142.36332202095844,142.0326998655328,-0.20821596021767708,-0.12746195800378857
CVX,4,COP|OXY|OKE|FANG,0.7987976223240939,0.4945798163369971,0.01117044745720914,0.8160231385058204,0.5760452783772414,0.009394371609378963,0.009377651137142604,0.2290430498248491,0.25555287767087836,-0.11574168203881996,142.36332202095844,140.01354960362363,-0.20821596021767708,-0.16652303371856436
CVX,4,COP|OXY|PBA|FANG,0.795410530141551,0.6121105699195802,0.009786438923027099,0.7736801728040521,0.5705121338488983,0.009455491412835332,0.009438647856427352,0.2290430498248491,0.215568331484167,0.05883050523028899,142.36332202095844,144.67633963362664,-0.20821596021767708,-0.1286831825861443
CVX,4,COP|BKR|E|DVN,0.8270919021183092,0.634132578529571,0.009507914915150344,0.7909117006665445,0.5629779294840696,0.009527277804484988,0.009521075723693985,0.2290430498248491,0.23798083240730422,-0.03902228244554862,142.36332202095844,161.62550556058613,-0.20821596021767708,-0.19128006859419233
CVX,4,COP|BKR|E|CNQ,0.8275564129836929,0.6376659096305544,0.009461916802444143,0.7918573721130588,0.5654454303360053,0.009499361132983018,0.009494158870136002,0.2290430498248491,0.23770850614756847,-0.03783330832062326,142.36332202095844,162.46781061763372,-0.20821596021767708,-0.19175958115337643
CVX,4,COP|BKR|E|OKE,0.8234726578533018,0.6306566926737632,0.009552988876904813,0.8142788064805486,0.6296469895455391,0.008777022726503044,0.008764805310181138,0.2290430498248491,0.22817579943753907,0.0037864077865414902,142.36332202095844,152.63430056044712,-0.20821596021767708,-0.16905811820547845
CVX,4,COP|BKR|E|PBA,0.818027110077863,0.6579890436207083,0.009192717969671327,0.7829539614052098,0.5983744056600463,0.009140176607998403,0.009127356731121361,0.2290430498248491,0.2067415024677466,0.09736836535383475,142.36332202095844,152.9296768470253,-0.20821596021767708,-0.14655483007998504
CVX,4,COP|BKR|E|FANG,0.8270918896268107,0.6341328036912166,0.009507911988775524,0.7909117786008368,0.5629781275233328,0.00952727561965404,0.009521073566426466,0.2290430498248491,0.23798081485482184,-0.03902220581156035,142.36332202095844,161.62552535618735,-0.20821596021767708,-0.19128013012975087
CVX,4,COP|BKR|DVN|CNQ,0.8203212275592667,0.529597987686081,0.010778491020871372,0.7798946764159376,0.4903357339820328,0.010293626047828143,0.01028197223107512,0.2290430498248491,0.2570473446396772,-0.12226651206506034,142.36332202095844,158.04903379519052,-0.20821596021767708,-0.20320027262985052
CVX,4,COP|BKR|DVN|OKE,0.8020024481708911,0.5079648551392888,0.011025269324508905,0.8016253478207545,0.5806484426644449,0.009343315048172903,0.009326602428318995,0.2290430498248491,0.24061273192076313,-0.05051313325054596,142.36332202095844,144.14281975941245,-0.20821596021767708,-0.16397486741881884
CVX,4,COP|BKR|DVN|PBA,0.8016084256662711,0.6189434229696664,0.009703019305306898,0.7602226915079643,0.5574568198591352,0.009597375225226983,0.009581029123254684,0.2290430498248491,0.20683418919759924,0.09696369588264364,142.36332202095844,147.74844762389415,-0.20821596021767708,-0.13397637703832066
CVX,4,COP|BKR|DVN|FANG,0.8137414463020406,0.4745988803320115,0.011391674878194324,0.7664807312512045,0.43798849686945796,0.01081224329608134,0.010797095344067413,0.2290430498248491,0.26398520012197774,-0.15255712986641212,142.36332202095844,154.97198261249682,-0.20821596021767708,-0.20172103948677234
CVX,4,COP|BKR|CNQ|OKE,0.8078972597176248,0.5348877576376923,0.010719210922306023,0.8058085727431359,0.5925155927500316,0.009209821356264827,0.009193689484983027,0.2290430498248491,0.23913875059441042,-0.04407774336432202,142.36332202095844,145.99887813544794,-0.20821596021767708,-0.1672502079487589
CVX,4,COP|BKR|CNQ|PBA,0.8021392697355184,0.6203841149495888,0.009684663631385515,0.7615046784515215,0.5595950201884503,0.00957403229040047,0.009557855153073917,0.2290430498248491,0.206967967969393,0.09637961890717517,142.36332202095844,148.1038555633699,-0.20821596021767708,-0.13505313051672085
CVX,4,COP|BKR|CNQ|FANG,0.820321228495906,0.5295980211088827,0.010778490637153745,0.7798946850729853,0.49033576349271013,0.010293625746676473,0.010281971933400759,0.2290430498248491,0.2570473411774226,-0.12226649694888625,142.36332202095844,158.0490370804223,-0.20821596021767708,-0.20320027572383637
CVX,4,COP|BKR|OKE|PBA,0.8024949943768264,0.6140145161041257,0.009765622155358294,0.7783940363130747,0.5888232528665169,0.009251634538669347,0.00923524895687649,0.2290430498248491,0.20819324725354987,0.09103006001379754,142.36332202095844,145.1807272810254,-0.20821596021767708,-0.13258720143917269
CVX,4,COP|BKR|OKE|FANG,0.8020024549027901,0.5079648651947126,0.011025269211803546,0.8016253462811311,0.5806484369371794,0.009343315111708777,0.009326602492007714,0.2290430498248491,0.24061273305654676,-0.050513138209367536,142.36332202095844,144.14282200051503,-0.20821596021767708,-0.1639748743458348
CVX,4,COP|BKR|PBA|FANG,0.8008292743504127,0.6175929916768867,0.009720225678166295,0.7599720627005542,0.5570248945566512,0.009602060030235459,0.009585703559366702,0.2290430498248491,0.20681770166098468,0.09703568032673471,142.36332202095844,147.74407923208415,-0.20821596021767708,-0.13397489967325782
CVX,4,COP|E|DVN|CNQ,0.8210438369467177,0.6273099652111012,0.009595035980828292,0.8050950980288816,0.5595030686955997,0.00956388391701074,0.009558852886093448,0.2290430498248491,0.2521736714661712,-0.10098809660022545,142.36332202095844,162.79954263847623,-0.20821596021767708,-0.20506730275400242
CVX,4,COP|E|DVN|OKE,0.8201353611495147,0.6269545526444211,0.009600317202815184,0.8248939887530953,0.6349123872511873,0.008715706956909892,0.008702276596981362,0.2290430498248491,0.23771119006952252,-0.03784502630095954,142.36332202095844,150.431531233154,-0.20821596021767708,-0.17019221144233987
CVX,4,COP|E|DVN|PBA,0.8127376655989967,0.6508618540206869,0.009287313288300784,0.793606326618737,0.6095574970496676,0.009012772754311945,0.008999385964363695,0.2290430498248491,0.21416750447420674,0.06494650399572399,142.36332202095844,151.59407823474646,-0.20821596021767708,-0.14231809695745024
CVX,4,COP|E|DVN|FANG,0.8236792308093369,0.627589137599081,0.009591363491250293,0.8090322905986034,0.5645947831291049,0.009509921034096428,0.009503446807532831,0.2290430498248491,0.25361934569791944,-0.10729989795308792,142.36332202095844,161.32104500408303,-0.20821596021767708,-0.20555051901845556
CVX,4,COP|E|CNQ|OKE,0.8221694806475013,0.6333510696584569,0.009517585183305617,0.8236593764314485,0.6326069310616911,0.008742546351185067,0.008729709935350547,0.2290430498248491,0.23754416068073445,-0.03711577741558281,142.36332202095844,151.55530874348304,-0.20821596021767708,-0.17215285708188466
CVX,4,COP|E|CNQ|PBA,0.8093402769074948,0.6454087279083076,0.009359746502560275,0.7938710593343827,0.6095379981965627,0.009012672444286886,0.008999610678006325,0.2290430498248491,0.21455966893959685,0.06323431728807227,142.36332202095844,152.12536162937045,-0.20821596021767708,-0.14395895451575225
CVX,4,COP|E|CNQ|FANG,0.821043799449583,0.6273099925095372,0.009595035638296008,0.8050950197126497,0.5595029727306043,0.009563884946597899,0.00955885392732116,0.2290430498248491,0.25217364133537956,-0.1009879650494463,142.36332202095844,162.79955591189406,-0.20821596021767708,-0.20506729606312113
CVX,4,COP|E|OKE|PBA,0.8130894941052191,0.64703595120496,0.009338413518701771,0.8077016328421384,0.6350230367375336,0.008715375483378545,0.008700957769155913,0.2290430498248491,0.2150827285549785,0.060950643473120736,142.36332202095844,148.37369591249558,-0.20821596021767708,-0.1402983974190457
CVX,4,COP|E|OKE|FANG,0.8201353632799678,0.6269545567787596,0.009600317149527861,0.8248939898839626,0.6349123876526022,0.008715706951666314,0.008702276592197274,0.2290430498248491,0.23771119109575717,-0.03784503078149126,142.36332202095844,150.4315320566362,-0.20821596021767708,-0.1701922142378165
CVX,4,COP|E|PBA|FANG,0.80791522178883,0.6428981329915044,0.009392857737180668,0.7939014548706115,0.6103110889281744,0.009004103888281906,0.008990696926030661,0.2290430498248491,0.21400618824003892,0.06565080929680678,142.36332202095844,151.52930564410227,-0.20821596021767708,-0.1421734580183145
CVX,4,COP|DVN|CNQ|OKE,0.8047399041676054,0.5288416974287432,0.01078544163902074,0.8180627823047754,0.5897540748535173,0.00924139273192375,0.009224789655035367,0.2290430498248491,0.2519396778859002,-0.09996648262656449,142.36332202095844,143.3448198902801,-0.20821596021767708,-0.169771922539675
CVX,4,COP|DVN|CNQ|PBA,0.7934045423987403,0.6070085453990266,0.009851157812302854,0.7743510976449216,0.5718112647494821,0.009440827044710895,0.009424361858176815,0.2290430498248491,0.21552149672638285,0.0590349853829063,142.36332202095844,146.37447878802516,-0.20821596021767708,-0.12986976686142127
CVX,4,COP|DVN|CNQ|FANG,0.8161830013021696,0.5044046935143778,0.01105251904487026,0.8089744258597239,0.47819919225382657,0.010416127100894016,0.010403673341932464,0.2290430498248491,0.28127211162157495,-0.22803163788058955,142.36332202095844,157.4324872162698,-0.20821596021767708,-0.22033763497747227
CVX,4,COP|DVN|OKE|PBA,0.7937049257621144,0.5983335953514051,0.009960282566973516,0.7897813023128957,0.5994265601282864,0.00913183088032881,0.009115393241804378,0.2290430498248491,0.2166186356325481,0.05424488628579671,142.36332202095844,142.16972672410355,-0.20821596021767708,-0.12564838899223885
