basket_type,n_stocks,stocks,ticker,weight
unrestricted,2,SU|E,E,0.4943217425999757
unrestricted,2,OXY|SLB,OXY,0.4363161448744037
unrestricted,2,OXY|SLB,SLB,0.5636838551255963
unrestricted,2,OXY|IMO,OXY,0.37198098792612366
unrestricted,2,OXY|IMO,IMO,0.6280190120738763
unrestricted,2,OXY|VLO,OXY,0.4679151377207885
unrestricted,2,OXY|VLO,VLO,0.5320848622792115
unrestricted,2,OXY|PSX,OXY,0.3940229265201688
unrestricted,2,OXY|PSX,PSX,0.6059770734798312
unrestricted,2,OXY|EQNR,OXY,0.43802880820267615
unrestricted,2,OXY|EQNR,EQNR,0.5619711917973239
unrestricted,2,OXY|OKE,OXY,0.37057110172722774
unrestricted,2,OXY|OKE,OKE,0.6294288982727723
unrestricted,2,OXY|DVN,OXY,0.5053001385083523
unrestricted,2,OXY|DVN,DVN,0.49469986149164774
unrestricted,2,OXY|FANG,OXY,0.42882913603382866
unrestricted,2,OXY|FANG,FANG,0.5711708639661713
unrestricted,2,OXY|CVE,OXY,0.47716923709396386
unrestricted,2,OXY|CVE,CVE,0.522830762906036
unrestricted,2,OXY|E,OXY,0.37165972740545666
unrestricted,2,OXY|E,E,0.6283402725945433
unrestricted,2,SLB|IMO,SLB,0.4326754506003983
unrestricted,2,SLB|IMO,IMO,0.5673245493996016
unrestricted,2,SLB|VLO,SLB,0.5304684674730513
unrestricted,2,SLB|VLO,VLO,0.4695315325269487
unrestricted,2,SLB|PSX,SLB,0.4465555819252603
unrestricted,2,SLB|PSX,PSX,0.5534444180747398
unrestricted,2,SLB|EQNR,SLB,0.49857850131566017
unrestricted,2,SLB|EQNR,EQNR,0.5014214986843398
unrestricted,2,SLB|OKE,SLB,0.42419426643702185
unrestricted,2,SLB|OKE,OKE,0.5758057335629782
unrestricted,2,SLB|DVN,SLB,0.5783874376380673
unrestricted,2,SLB|DVN,DVN,0.42161256236193273
unrestricted,2,SLB|FANG,SLB,0.521252625714822
unrestricted,2,SLB|FANG,FANG,0.4787473742851779
unrestricted,2,SLB|CVE,SLB,0.5544614276499855
unrestricted,2,SLB|CVE,CVE,0.4455385723500145
unrestricted,2,SLB|E,SLB,0.4095908316273066
unrestricted,2,SLB|E,E,0.5904091683726934
