ticker,lag,autocorrelation,observations,approx_95_threshold,significant
EQNR,5,0.050493369492762785,2078,0.04299651932104197,True
EQNR,6,-0.03203137717902517,2078,0.04299651932104197,False
EQNR,7,0.07069540112576157,2078,0.04299651932104197,True
EQNR,8,-0.04925161869629296,2078,0.04299651932104197,True
EQNR,9,-0.021544547343086504,2078,0.04299651932104197,False
EQNR,10,-0.03185982576585711,2078,0.04299651932104197,False
EQNR,11,-0.032686332639859705,2078,0.04299651932104197,False
EQNR,12,0.015943810316037976,2078,0.04299651932104197,False
EQNR,13,-0.04337456126582656,2078,0.04299651932104197,True
EQNR,14,0.022529701664399018,2078,0.04299651932104197,False
EQNR,15,-0.04503787051228804,2078,0.04299651932104197,True
EQNR,16,0.03829439208353071,2078,0.04299651932104197,False
EQNR,17,0.00542211818600801,2078,0.04299651932104197,False
EQNR,18,-0.0437854561982311,2078,0.04299651932104197,True
EQNR,19,-0.0003799772807011368,2078,0.04299651932104197,False
EQNR,20,0.017431243210027744,2078,0.04299651932104197,False
IMO,1,0.028465262587771434,10103,0.019499833128313424,True
IMO,2,0.0003061903560394484,10103,0.019499833128313424,False
IMO,3,0.012763464805297334,10103,0.019499833128313424,False
IMO,4,0.026404904208747255,10103,0.019499833128313424,True
IMO,5,-0.0007019232890904811,10103,0.019499833128313424,False
IMO,6,-0.0051524784341122525,10103,0.019499833128313424,False
IMO,7,0.013013198494354705,10103,0.019499833128313424,False
IMO,8,0.003943817871935603,10103,0.019499833128313424,False
IMO,9,-0.02623219649628816,10103,0.019499833128313424,True
IMO,10,-0.0017249788756046565,10103,0.019499833128313424,False
IMO,11,-0.0009037911571404072,10103,0.019499833128313424,False
IMO,12,-0.010110579762490418,10103,0.019499833128313424,False
IMO,13,-0.0025963321661705064,10103,0.019499833128313424,False
IMO,14,-0.005802727918633184,10103,0.019499833128313424,False
IMO,15,-0.01841294813108056,10103,0.019499833128313424,False
IMO,16,-0.004713195550453176,10103,0.019499833128313424,False
IMO,17,-0.014698004254108443,10103,0.019499833128313424,False
IMO,18,-0.029913960863667967,10103,0.019499833128313424,True
IMO,19,-0.021477723914042256,10103,0.019499833128313424,True
IMO,20,0.026547806177287064,10103,0.019499833128313424,True
TS,1,-0.038929374653632734,5958,0.02539252109499141,True
TS,2,0.004440107042771216,5958,0.02539252109499141,False
TS,3,0.01655496123201606,5958,0.02539252109499141,False
TS,4,-0.0017193850045170397,5958,0.02539252109499141,False
TS,5,0.013310825335747537,5958,0.02539252109499141,False
TS,6,-0.01345938458154882,5958,0.02539252109499141,False
TS,7,0.015452082710936572,5958,0.02539252109499141,False
TS,8,-0.0003102743233517939,5958,0.02539252109499141,False
TS,9,-0.0021035654650449344,5958,0.02539252109499141,False
TS,10,-0.0016528205810579354,5958,0.02539252109499141,False
TS,11,0.0013600313027578238,5958,0.02539252109499141,False
TS,12,0.019638592605427913,5958,0.02539252109499141,False
TS,13,0.004015873360058058,5958,0.02539252109499141,False
TS,14,-0.001890082362582317,5958,0.02539252109499141,False
TS,15,-0.004885941918082107,5958,0.02539252109499141,False
TS,16,0.03842665013183579,5958,0.02539252109499141,True
TS,17,-0.00035419565639767365,5958,0.02539252109499141,False
TS,18,-0.060570991201286305,5958,0.02539252109499141,True
TS,19,0.022795120918335982,5958,0.02539252109499141,False
TS,20,0.03955366421512135,5958,0.02539252109499141,True
XOM,1,-0.0658975489366175,11755,0.018077765753324482,True
XOM,2,-0.05687983505401363,11755,0.018077765753324482,True
XOM,3,-0.019899524494912387,11755,0.018077765753324482,True
XOM,4,-0.017835676340867832,11755,0.018077765753324482,False
XOM,5,0.00046013264483675244,11755,0.018077765753324482,False
XOM,6,-0.018851368271705634,11755,0.018077765753324482,True
XOM,7,0.0005577967179625041,11755,0.018077765753324482,False
XOM,8,0.007503607540601259,11755,0.018077765753324482,False
XOM,9,-0.003094343978394351,11755,0.018077765753324482,False
XOM,10,0.006116155810198711,11755,0.018077765753324482,False
XOM,11,-0.0034575155306217657,11755,0.018077765753324482,False
XOM,12,0.01782341621721379,11755,0.018077765753324482,False
XOM,13,-0.0280525557646071,11755,0.018077765753324482,True
XOM,14,-0.004190907350660484,11755,0.018077765753324482,False
XOM,15,-0.0033270011759079688,11755,0.018077765753324482,False
XOM,16,0.03273471610117003,11755,0.018077765753324482,True
XOM,17,0.0034948737256085168,11755,0.018077765753324482,False
XOM,18,-0.038038625215393244,11755,0.018077765753324482,True
XOM,19,-0.0019160467060512158,11755,0.018077765753324482,False
XOM,20,0.011268891080294007,11755,0.018077765753324482,False
CVX,1,-0.03727924303052453,11755,0.018077765753324482,True
CVX,2,-0.009384930665320536,11755,0.018077765753324482,False
CVX,3,-0.003219624802725428,11755,0.018077765753324482,False
CVX,4,-0.016417061495438715,11755,0.018077765753324482,False
CVX,5,0.00815582439299982,11755,0.018077765753324482,False
CVX,6,-0.018814932510155407,11755,0.018077765753324482,True
CVX,7,0.019534878387063866,11755,0.018077765753324482,True
CVX,8,-0.015429795826714528,11755,0.018077765753324482,False
CVX,9,0.009692419820674633,11755,0.018077765753324482,False
CVX,10,-0.011349433927503483,11755,0.018077765753324482,False
CVX,11,-0.0029758639131847358,11755,0.018077765753324482,False
CVX,12,0.008965459970653001,11755,0.018077765753324482,False
CVX,13,-0.021752089942155745,11755,0.018077765753324482,True
CVX,14,0.007963446354236573,11755,0.018077765753324482,False
CVX,15,-0.022946614523632204,11755,0.018077765753324482,True
CVX,16,0.01306930807986524,11755,0.018077765753324482,False
CVX,17,-0.005754490426707596,11755,0.018077765753324482,False
CVX,18,-0.024756932724478178,11755,0.018077765753324482,True
CVX,19,0.004783629086214539,11755,0.018077765753324482,False
CVX,20,0.007349045254930923,11755,0.018077765753324482,False
COP,1,-0.02762975071050786,11250,0.01847905721500844,True
COP,2,-0.020820885242132325,11250,0.01847905721500844,True
COP,3,-0.0037580817606338622,11250,0.01847905721500844,False
COP,4,0.003301898478057506,11250,0.01847905721500844,False
COP,5,0.00015747118721720984,11250,0.01847905721500844,False
COP,6,-0.013386680048250056,11250,0.01847905721500844,False
COP,7,0.008300752743097163,11250,0.01847905721500844,False
COP,8,-0.0009342837138483895,11250,0.01847905721500844,False
COP,9,-0.012166705959958847,11250,0.01847905721500844,False
COP,10,0.0017163569306562576,11250,0.01847905721500844,False
COP,11,-0.022844558945276858,11250,0.01847905721500844,True
COP,12,0.008193108669376855,11250,0.01847905721500844,False
COP,13,-0.005483800401883096,11250,0.01847905721500844,False
COP,14,-0.008911371436762235,11250,0.01847905721500844,False
COP,15,-0.006317011280030706,11250,0.01847905721500844,False
COP,16,0.011539591154442568,11250,0.01847905721500844,False
COP,17,-0.005844032342862148,11250,0.01847905721500844,False
COP,18,-0.019484822102096268,11250,0.01847905721500844,True
COP,19,-0.0023241044746547764,11250,0.01847905721500844,False
COP,20,0.013167066093553028,11250,0.01847905721500844,False
WMB,1,0.09430585771520858,11250,0.01847905721500844,True
WMB,2,-0.0027065779166986132,11250,0.01847905721500844,False
WMB,3,0.025271244060732456,11250,0.01847905721500844,True
WMB,4,-0.0626586146578453,11250,0.01847905721500844,True
WMB,5,-0.10876711374098677,11250,0.01847905721500844,True
WMB,6,-0.07274808392719562,11250,0.01847905721500844,True
WMB,7,-0.0446119363790621,11250,0.01847905721500844,True
