ticker_1,ticker_2,start_date,end_date,observations,window,full_period_correlation,mean_rolling_correlation,median_rolling_correlation,min_rolling_correlation,max_rolling_correlation,rolling_correlation_std
XOM,CVX,1980-01-03,2026-08-24,11755,252,0.6977094396784849,0.7053666456100169,0.7139946070664709,0.24274175175896817,0.9377054859373979,0.15326862411817074
